region,origin_coord,destination_coord,datetime,datasource
wcxuedptznvwguheohhk,POINT (64.8800505065729 61.7093466236832),POINT (47.5274614570955 64.3972371096846),2023-01-19-17:51:50,bkcdelgqvrjfyrqyuppo
isxsstupnfuezskqwvte,POINT (75.0293207318006 67.9027365761985),POINT (84.7140408092791 19.4307907822284),2023-01-19-17:51:50,txlnslpzkevtqeoioqpp
aagejrshykvxgiyyyvgk,POINT (14.0205344604888 47.5752953803915),POINT (16.8700834198172 51.3564779986116),2023-01-19-17:51:50,rnjnlnijckisesxehdcl
ufapomvidnbmaonzybuc,POINT (95.4558620227897 36.6762301553727),POINT (68.7738346763539 13.7151423848365),2023-01-19-17:51:50,lvxouknpcgrepxaxwbub
idisqlwxxgjwhgezegwh,POINT (40.6180410541817 29.0048948291473),POINT (61.5567937363298 35.0575018185057),2023-01-19-17:51:50,slnsenovoemrgqyjpdsm
isydjiyqwtexgerdnjgf,POINT (57.609288077875 70.3727005263977),POINT (84.5798001553913 23.3169051448768),2023-01-19-17:51:50,stqgxbauehymnvqmobmb
vaoyrzoepqayaymabtlr,POINT (73.7838478523152 54.4208232074853),POINT (80.107644038053 9.8675012610788),2023-01-19-17:51:50,xdtfssafshrjhilaihze
cpupkhzbcvgfjpckhxhl,POINT (77.6639959014875 23.7360927386579),POINT (16.4580434725434 21.1446423180185),2023-01-19-17:51:50,qqlvsfqdqhznprffqtcq
loymsmiestgiyijrorqw,POINT (57.7915391291797 51.5590686936811),POINT (24.1651722107484 93.9202020935766),2023-01-19-17:51:50,xrgtjolebiirjckuhjdl
znujogabmsxavurjltmr,POINT (66.6352731438949 52.6289456131719),POINT (31.0786200534626 41.9432728557405),2023-01-19-17:51:50,cqprwzylqqecpgxyraof
fyxpxtracmtsifxfmnxl,POINT (49.3242300202758 63.3134184508171),POINT (66.9896448835639 85.2039295396989),2023-01-19-17:51:50,vrlltaqyylrqvfyqwccr
gemukpquqiqtgwoeyioc,POINT (88.2245928873625 83.6712853054793),POINT (53.1401484157502 97.2147101756769),2023-01-19-17:51:50,zpmvygqrygmhbfxnzomh
xeworsjtnyqujrevbfuy,POINT (1.1600876332931 83.2881319049486),POINT (86.6875840443264 25.0920584170375),2023-01-19-17:51:50,vrveofmmxdaaksvblpag
gqkzfbzelvpvxwfmuowq,POINT (52.3099689549771 93.6737618468328),POINT (13.7858377492717 58.6241088231216),2023-01-19-17:51:50,pvwscqlkacfxgqcsegbm
fymaquzsyaauyqqccqdk,POINT (64.4956749086829 83.8410113035016),POINT (66.734616806547 48.8942756126684),2023-01-19-17:51:50,zpjpxvkmqfaogtugrmif
bkyxsohqmkwjgrunqjhx,POINT (12.250462848107 3.3644529853854),POINT (25.2077551817124 94.014193094417),2023-01-19-17:51:50,urjmrsuoljvwuwlbjksq
epfblshiaxvgfyjyzqmq,POINT (80.8867702997852 56.4014279984348),POINT (72.6282280420817 8.4332865666942),2023-01-19-17:51:50,bpjsqbikwrfoojwoatkh
pryxehduzexizggivonu,POINT (35.6629690026578 22.9208697242235),POINT (63.0761325273231 22.6344510165807),2023-01-19-17:51:50,eqkivktkasxxvwdpcoza
tfmcozqctpdilkggcswq,POINT (93.7916053566962 12.1952019360813),POINT (37.8550083318285 53.548913188081),2023-01-19-17:51:50,wbbmuwxcsatiudwfddpg
mhybrencboxwvaulhztz,POINT (57.801933406181 46.8668268628389),POINT (31.7006631303025 64.5196508985251),2023-01-19-17:51:50,bgvdyxefznpblogpstjc
xedqfliczxczudncxxrc,POINT (53.7132431182802 31.8857500021042),POINT (82.0666514192811 60.170242293929),2023-01-19-17:51:50,bhealwhbuikovvwlzvbw
bnljhcysmiivlogklldl,POINT (43.8826098458288 87.3601297496632),POINT (6.7070518600788 79.1442732474721),2023-01-19-17:51:50,tcbcspkfxqadihwjhivj
qwmgmsrcodrxpixkenfk,POINT (65.1142980558753 7.8570250894157),POINT (8.8054651252417 84.2683372748098),2023-01-19-17:51:50,scaerozxzthhxczdxciy
sxwlrsbebponornxfpsq,POINT (27.4610527711886 38.8822948220155),POINT (75.3526785710203 87.78845022546),2023-01-19-17:51:50,jtgnedngqpmnlbccihui
etzvawfibwftqqtswkvk,POINT (9.1424939884011 98.2053974174652),POINT (93.9395371591517 8.5227061737579),2023-01-19-17:51:50,fmnbfxxwlwzvlzgrvoge
owettjbxvisswdhsbekn,POINT (5.6093225184202 4.1413851759633),POINT (28.0797290470195 82.2065557401484),2023-01-19-17:51:50,cpravdqgawfughxyjpml
uzlkzvafvcrveiryrlbv,POINT (59.2926152565059 83.9533684526402),POINT (38.6951014006352 42.6528768608113),2023-01-19-17:51:50,ntvngrumfnqlezxgqvqo
ldnzvqnweyikocbnonvj,POINT (20.5008692257849 57.6344822993383),POINT (71.3140118257563 83.1278233944656),2023-01-19-17:51:50,yiogwsoybsqunktzuywl
xsejyfmueiwfopvwjjpd,POINT (25.1272341520304 76.7624760314654),POINT (86.2355684085021 91.1996087392369),2023-01-19-17:51:50,dfwbjksojsntdmhoalmh
omaxwwovkbmhwvbgbigl,POINT (27.7568131614245 6.5916996285154),POINT (72.6686357513062 95.0693598603346),2023-01-19-17:51:50,qvmprjdlpnlvpofoasiw
avrjnmkwgzniijvuouyi,POINT (3.7362758240509 51.9963547756535),POINT (2.1056576830298 38.1470952705967),2023-01-19-17:51:50,vhrcypqtzeevdttubpcm
irozakonjdkcogtcbufa,POINT (76.3470707528103 18.9833021129803),POINT (67.9870302823165 58.1349556130257),2023-01-19-17:51:50,pcglbedttcfxpsercrvs
xessifdxykshlylbfkrp,POINT (3.9053329094018 40.1546338196032),POINT (65.4684459823354 70.0006312390716),2023-01-19-17:51:50,ekigsmwmzefvtbwkxkgw
iftzzxsblshdmsnspuhe,POINT (41.3612741039575 65.3138555366895),POINT (39.8866916998064 41.5980524975946),2023-01-19-17:51:50,dhjctvkvnzgflxkyftyf
wmfvqwpdyfyaxveassjo,POINT (77.8584779433619 60.2754836830594),POINT (75.5663776278388 1.9668552979712),2023-01-19-17:51:50,brpnutfiigvfuiaxhwlw
inemdnwgbdjgmkkfdbfe,POINT (32.8313432112432 50.8130171703868),POINT (40.6976960213599 5.2356662724522),2023-01-19-17:51:50,wscpwriihzbeayjxolll
hywfqoybdqbpodlgbpia,POINT (61.5791076317836 59.7428009984115),POINT (22.7937371310001 1.6095790130603),2023-01-19-17:51:50,yofoyhoolbfqrwzsdenb
pyxcgjlepiptiwdcvsra,POINT (96.0184388564958 4.3854171810402),POINT (66.8999395641908 98.2707141276412),2023-01-19-17:51:50,nwdzfosgxxnjqwbajqof
vrpcmhtczhysbbobpadb,POINT (91.8593831292138 58.1684691327022),POINT (28.168531709938 83.9831626114046),2023-01-19-17:51:50,mecagwrdoszjmhcojkmd
fatupabxorxsclqlkplo,POINT (23.8986768577319 56.1642266566075),POINT (73.2261749547244 88.27645401576),2023-01-19-17:51:50,vqriuqnfltnarducnuyc
zqidlykbsfmquauniphe,POINT (9.4786653820391 75.5871796169879),POINT (44.2135754026451 23.5881997580275),2023-01-19-17:51:50,hpfplsufmrzrirlxpdtx
fahonxkkubrlhtbvsjal,POINT (15.4640948771478 97.5060077443239),POINT (8.7778623934602 84.3717583116583),2023-01-19-17:51:50,vhgookpgkcpthkckzjsg
edgdsnwdffqmvnfamhbw,POINT (98.1358441281588 65.1452540908555),POINT (22.3683695659441 89.2418810663151),2023-01-19-17:51:50,cvyqbiylkimlnooqlndx
xnqebtvokstorojqheoa,POINT (23.7828532067255 57.8965558360297),POINT (94.7222163205157 31.5866688997836),2023-01-19-17:51:50,zahpzftmdukmvigozffs
rjocnverpgkpooiaoyqm,POINT (89.5023378611348 88.989624740192),POINT (52.3150925673773 7.672755377025),2023-01-19-17:51:50,xkphayncqfpdmhwiufmi
jprvfueskxcayrlbayax,POINT (55.8138082220406 30.2709193049085),POINT (82.2451422739986 4.7845253562645),2023-01-19-17:51:50,qttfuzpwlmowsyxhspfv
mwaotoqfckbnflvhoyqy,POINT (68.8599936837901 76.4651872401936),POINT (58.9848101986989 66.7236949489033),2023-01-19-17:51:50,siryipbglnxmtevnrkgb
dnmzgrqeyzpadvxqssdt,POINT (24.6236472751979 17.045798000814),POINT (79.9046948182183 83.6020263089526),2023-01-19-17:51:50,hwyhittbgcvjiwsodkej
sngymvazgfdntpsezzwx,POINT (82.2893583033724 6.195996365224),POINT (84.8982926369329 18.9198237546104),2023-01-19-17:51:50,gxdcpurkluhxhbckpwbq
eycbnfqatviwfsquvgia,POINT (42.0826781242874 40.2039000713304),POINT (29.3574204802949 71.1069108921684),2023-01-19-17:51:50,yqklptjrlwtmovwjkfbx
egfobksbsrlrgcdbfefu,POINT (98.746659793832 10.1357596736099),POINT (39.1196724851444 34.1875125972525),2023-01-19-17:51:50,gnniahxhlcmacrnsrlbt
ralhecnjdwhbprnkjelw,POINT (96.5723836297713 34.2425756053392),POINT (52.3375689875458 14.3404709487918),2023-01-19-17:51:50,srihmdybrorsdridewhq
jrclldycyvkfphsnsmpg,POINT (11.7412538601741 43.1276860423014),POINT (27.0590052344285 47.7567215844831),2023-01-19-17:51:50,lqegsipatwknwazxzuwh
eziewztglvvuviaibcni,POINT (5.2266232156809 66.3392395326983),POINT (87.4844889006233 10.1426666848546),2023-01-19-17:51:50,epubanppopprumchugwo
rqrunsgkzxpyxbkkiaix,POINT (69.7131628499898 10.047162651886),POINT (66.0092724913224 18.2785657870423),2023-01-19-17:51:50,zxjltmkemqniafdnccnd
unsnxfxbxflwjdnnqevk,POINT (1.3536236625493 35.692278374466),POINT (84.324974149985 46.1086883251669),2023-01-19-17:51:50,ulwxjlcrjsankqmbcach
rmqjoawifeoxqvlqpfcx,POINT (41.4509854340521 6.0186445693817),POINT (34.6627832667648 75.8288958284759),2023-01-19-17:51:50,gzjohfhukgnnuobxzvbs
cvbybygwraysygisocrn,POINT (64.9143521981702 58.6231807355393),POINT (77.6460147273652 96.2883845742139),2023-01-19-17:51:50,hcwxcmrofxtgbjfnpobj
ovefnilasedsnvgozequ,POINT (54.8691493856081 37.6711892557976),POINT (2.1685368613212 94.6501337254286),2023-01-19-17:51:50,hxqfzeeznddjpmcdiaek
acofqbdugkmmbdfwzqnf,POINT (4.4240174380674 75.0926413414255),POINT (63.6118260842083 28.5162665099302),2023-01-19-17:51:50,exhrtdpjioudenotqesg
jqlrhxzrruwqsmrekstz,POINT (72.6673198546374 63.6108074803382),POINT (53.6705776736777 23.8765748926384),2023-01-19-17:51:50,elikktflxrjydmjeomzn
lhoakpvqnkxntlseapsj,POINT (7.785167330568 91.2032237671463),POINT (19.4015739520044 84.0034370190959),2023-01-19-17:51:50,etgygmsuirjilyiwfhyj
ythdcjfesbwsawbetsec,POINT (39.1705520660398 97.416897466364),POINT (3.3546119107882 79.4935008186061),2023-01-19-17:51:50,bnjydeocdgjweyazuplr
xqamfxoctccwuecoowmp,POINT (11.0212223708333 24.332652302667),POINT (92.8192943555203 67.7638919678666),2023-01-19-17:51:50,elvszjoqmemnvcyphbeo
dufimwfzmsxzkbvcunek,POINT (40.3401413642088 60.0603702240225),POINT (32.7288990849805 40.4895622564142),2023-01-19-17:51:50,mhzniosuqhsqtxcpdxtx
wwuxsiztvlsinumeyzqu,POINT (6.2001383484785 29.2880111859489),POINT (71.4499271001964 90.0833396295346),2023-01-19-17:51:50,mloxwibyvjxenziirehc
borrmhoewbtwewzgyhyb,POINT (12.7017191173384 57.6914949670382),POINT (11.7811702832434 18.4581251161002),2023-01-19-17:51:50,nkiuwmrwdbenhcksoeol
gjeahpffyedrufelmtlk,POINT (3.3691117799591 96.8173485415609),POINT (29.6831030583458 51.0087844981104),2023-01-19-17:51:50,zqlztfukvfearreiiars
xcdodsdjdwoozzipbauy,POINT (7.8562892513139 11.6829757844795),POINT (51.6882857519075 93.6363140597464),2023-01-19-17:51:50,bxuompcydhwtwfvprhkm
mqholtckueqplspfknwd,POINT (65.5410822520077 51.7228427426163),POINT (50.6556851681309 13.4365725282672),2023-01-19-17:51:50,iznccxpfsoimwitcjjec
drnzzzgbgubasldehqmm,POINT (37.7569918580312 68.2542334479847),POINT (2.0359055371821 94.6995192497354),2023-01-19-17:51:50,krcnqwegbbmtanrwlykz
yrpwdkmqsxkdkpqezvxy,POINT (27.0714427864808 74.3097239942933),POINT (91.7397588195211 51.0382540263152),2023-01-19-17:51:50,eyqrtqcrrlclfzbxjgsw
gctraojnjvkqltevokgv,POINT (83.690465238931 96.2874702796415),POINT (64.8504119948513 97.2981743600782),2023-01-19-17:51:50,cxkmoxluobjgwskxbyet
cqeovsnitubblwaxzlkv,POINT (12.3529093242327 17.1701934739094),POINT (97.7412779437089 68.2148750005744),2023-01-19-17:51:50,eltehpkvxhcbupxaquop
eziprjnpjlyiwxptoali,POINT (59.0174017260676 76.1801000567129),POINT (95.898897561876 61.0212368409658),2023-01-19-17:51:50,hjbapngcfofgnxvaklnh
pgckyhgsnasnbfkxydlu,POINT (13.9980186642222 73.9273258346658),POINT (68.0746235752597 14.3500847735209),2023-01-19-17:51:50,cussixagqlaptghdnmbj
wwvnvglrotpthbahqjox,POINT (56.4339368679563 13.7123351576042),POINT (25.1642410434832 36.5169311042474),2023-01-19-17:51:50,gwfgquvnookpbidbfiqi
zcexuwcvbpslcpigrmhs,POINT (85.9057064526544 59.6818915445386),POINT (10.4813004167577 17.8228643506618),2023-01-19-17:51:50,zrlfrqprgammuoskaklc
vkbnyoyumsarzgypmeey,POINT (33.7146621480145 74.0658995503935),POINT (73.8756523483939 97.3076816948432),2023-01-19-17:51:50,diqbbnoisepqyyxrwonp
nmoetuwlweqwplgmpech,POINT (55.9955174330968 88.0553510319666),POINT (57.99834306936 15.7168271149706),2023-01-19-17:51:50,qcxiibxhfktssdksczan
ecykwmxdtkvlknfmqkqe,POINT (59.0184168819904 11.5646424828716),POINT (40.3526655478419 47.7684661414244),2023-01-19-17:51:50,cgpgtliqswsigcjgupuh
qqisdcppkeileeutmmyx,POINT (65.3920955123227 7.6402987732519),POINT (60.886675251334 29.778930508374),2023-01-19-17:51:50,mshhftkzakhpgnkpmpwu
jbnhgwcpadkshzcrihzs,POINT (48.9926131990933 35.1579034569325),POINT (22.0945310081637 48.428279260302),2023-01-19-17:51:50,zkuaojefssylgfexhpau
dlpqtcatsigbrwqjwyfw,POINT (63.0706279676395 58.3511881008064),POINT (51.1847811454676 29.5344225123116),2023-01-19-17:51:50,fnxneipvblmrvhoptkbt
qtuaajisuyaizpaouuzm,POINT (86.1736159546334 54.7958041088629),POINT (45.679302709926 63.9268889635214),2023-01-19-17:51:50,lwgachkfpzclczjgdfvq
lwlrxinfraodqqhbxmqx,POINT (71.9546135421437 95.2815005133832),POINT (16.7554791251636 45.0638075858332),2023-01-19-17:51:50,vnbgagunwyvghfwqnlyj
tnomilvkrdkuwilgbapr,POINT (38.4099551958083 14.1070697133365),POINT (41.5269128391048 14.2200615692557),2023-01-19-17:51:50,oansasncozpaydofhxoh
qohtvrmatirlogbwymce,POINT (12.0606332153461 48.6781506179088),POINT (25.994153088624 7.1030732815319),2023-01-19-17:51:50,gvflgtiichxuuentxfpp
bfwocwvwdbjoctuuotrx,POINT (32.6946244604685 66.5161131131101),POINT (29.4176067840867 24.3100907886256),2023-01-19-17:51:50,wxvkyihwclfcnmrfjkjo
gtiaixehtqjpmcaoypla,POINT (27.9282832734821 45.6645515625762),POINT (69.8828869607113 50.6039270251015),2023-01-19-17:51:50,nlflgiwvcwfxmdfdoahm
fjolccdvpfgcmtaypxbj,POINT (5.6084256954223 10.2368007004551),POINT (2.4885295373319 37.9533370801857),2023-01-19-17:51:50,ptsmeokawejiclvaaunn
eegyjwplveigwmdftoiw,POINT (92.9360804736669 7.0369839987645),POINT (52.8672586443384 68.0157327968596),2023-01-19-17:51:50,rbnxngbafpjuydpdpxsj
yfwbjgjqykpcjhtkyatq,POINT (78.9965064993612 65.9125005577078),POINT (27.0834004633069 13.8744346326743),2023-01-19-17:51:50,glgitoxtmbnxdhmvosrz
hqcsqjdrotlbyesdbmmx,POINT (79.865530429008 24.0484295487697),POINT (65.5094028776168 14.7475209841729),2023-01-19-17:51:50,iycgasnzqxoxzgnpmubr
emvyhpnccnvqurmdbien,POINT (81.8956637627766 26.5306805756368),POINT (86.7975038587584 43.2187124971016),2023-01-19-17:51:50,lgdyyxnexhhnqzgikqbs
qycadkywmlchkvlsxzdl,POINT (57.9117888086116 65.6423783185737),POINT (22.3907618230441 96.4661395119156),2023-01-19-17:51:50,tcaodnsyfsukrcxrcqsc
gqasiqudzvdnlrddukwn,POINT (33.9906518370521 65.4901356253187),POINT (92.5221549597497 32.3862826862183),2023-01-19-17:51:50,dmodetqbgwjtuisjkgdy
ihaxhsmcbbudwibhnrbw,POINT (10.0231002155797 34.3689893225399),POINT (83.3383842218256 45.8740187636362),2023-01-19-17:51:50,xippntvjgynfnvfidteh
qldooiudmadriruuvvka,POINT (98.9169503734768 75.6131858671515),POINT (17.9233455939795 44.8824543543634),2023-01-19-17:51:50,fblbatnkqtbgygejxrka
qdvrtdvkxylednuhzrjo,POINT (39.0232899921557 96.280226449213),POINT (52.4411823752434 44.0212302097848),2023-01-19-17:51:50,frpyizncpgubehghjate
awkhdtygzkdhhiqunzei,POINT (71.3449811701416 23.8396805364286),POINT (71.63944486509 25.9333986487959),2023-01-19-17:51:50,eiafualtbnvlgqeqkdhn
ugdofdizslaesxkoagxb,POINT (55.7584616877054 17.6946324294742),POINT (65.7991093318886 79.1952694920326),2023-01-19-17:51:50,ggqruwotoyydwvtrsnrl
imahdtehvnobeetxnwyy,POINT (98.6985227086892 51.0598316597381),POINT (96.4101711402356 77.6558284582867),2023-01-19-17:51:50,kghmvufhwdrkresmkohq
lvalwucvkjpzrvvypdmo,POINT (86.2506992693145 13.9626164589558),POINT (3.668283003882 42.2113277867758),2023-01-19-17:51:50,bwhtdgcxxqhmffhtvkky
mygdkdqxakwbeepzmgpm,POINT (43.2228767571531 6.613747658998),POINT (18.1077607000536 41.8080489676949),2023-01-19-17:51:50,slxhvxoctuiwewsffouy
hsdcdjsichfpzyneluxt,POINT (48.2124896902462 30.2500017610702),POINT (24.8045222389924 78.2059993018342),2023-01-19-17:51:50,eryizqjgxpwrdmziarfe
pmdlauwwvctkcvsmdslv,POINT (5.4215896246199 96.0285335419632),POINT (84.1952728031881 20.0065194489978),2023-01-19-17:51:50,zseqlkptqcwwzztzqtpy
avfaigavyfduiiamkfgf,POINT (92.3016600262056 80.4899696689367),POINT (32.8314556431264 36.0353654873634),2023-01-19-17:51:51,zlwlnacjbytdwwcuzmcl
arcsqlnvqwqwetlbgpva,POINT (39.7127672618267 59.2970922450126),POINT (54.0248784568642 93.4445068307886),2023-01-19-17:51:51,xwtlvqycrkobciujemgi
wvfkydrdbrbukeyjqjek,POINT (96.27925301131 73.5846575641797),POINT (68.6027093060842 66.0231583362427),2023-01-19-17:51:51,jtxcxeyyoykqbbahmhcd
cfkqejlcpmbsjwljlwbf,POINT (66.0783574363265 91.450339193643),POINT (5.0100950642145 55.5623177626853),2023-01-19-17:51:51,jtqugudlftaqflswmdwa
vflqlwkmlqdfcpmpghcw,POINT (27.7484436609231 50.7650507904001),POINT (89.4094859876492 43.2327510255341),2023-01-19-17:51:51,nuczlskbfovolydezsxg
hmrdaksdnlodwnfpfaqr,POINT (77.9122895487796 69.0502622540753),POINT (96.4688109249088 67.3574265026507),2023-01-19-17:51:51,fmiaovyxivrugtkdopbo
kjlietlikdotoibijpve,POINT (61.4185225710162 29.4102086432847),POINT (61.2609624778325 74.6699011150047),2023-01-19-17:51:51,sbteoxvfiwskooxsdcng
ssvvwidvcrbnobvapict,POINT (67.765078438384 8.7745223658366),POINT (41.7058761397616 7.9362141796002),2023-01-19-17:51:51,zwztjvhhlyhwdxrotfdd
vtxtrdjgtkhdqitpauvl,POINT (80.1551446244045 25.4242715624049),POINT (73.9004069983695 79.6509425588716),2023-01-19-17:51:51,nlyqwqnuuabzpasxbjcs
jjvdrvldrwlajlfxhybs,POINT (25.5185846281651 34.1107842014766),POINT (5.7680234473286 98.3497962813877),2023-01-19-17:51:51,hezdxdzdohwwlhuilqha
dbjdmmlrfawkntqojrdq,POINT (3.8763945643256 32.4180074719043),POINT (53.9736429419198 17.9680073944149),2023-01-19-17:51:51,ymiuhtxzfybapimeuqkt
szwdksphakhijsovhjgu,POINT (79.1776814101431 36.5585189414521),POINT (46.2118484642686 3.4521124670944),2023-01-19-17:51:51,ozknassyoncdoocllyuv
xzsbuajqugdioqwhpbmr,POINT (80.4062267856951 17.2596435112443),POINT (22.6917381529198 74.291593324787),2023-01-19-17:51:51,qgfbvvkgjfvmfqfwkqlb
dtthcomnlmpczodzxmbw,POINT (3.0464264655489 66.9151103416602),POINT (19.80653032692 77.6466504530156),2023-01-19-17:51:51,vdbscyavvcehspwddrbf
qhqwuikfmbspluyecuvu,POINT (28.0074498142931 20.1262561505602),POINT (19.3105706489176 54.6018364823003),2023-01-19-17:51:51,elydfkekntxhoegwupsc
mrzywueusrurocydorxb,POINT (98.9933518676686 8.3191034295947),POINT (5.1878131068761 43.3993042066393),2023-01-19-17:51:51,aatewadwatoelmzvxkzc
vfrpeajjdrvuyyoicvta,POINT (25.0766421522 43.6562852980382),POINT (77.9863841340247 76.3869954025721),2023-01-19-17:51:51,vqasifdsqbkvjdchhiet
igdcdlkbkfaejuwxzozj,POINT (84.655116575255 22.1409267808402),POINT (84.532497011518 42.5762701042093),2023-01-19-17:51:51,nzyntewpshhhvsgcpnws
ggwfwojgecqtfbrzvgoc,POINT (11.2543520295951 61.9063463202068),POINT (56.5643028644797 30.3544689060969),2023-01-19-17:51:51,yccfesmikkdzygywxesa
xedjxmvmxzjdumwunynb,POINT (64.7197108225291 53.0362491950411),POINT (45.4244592115384 51.1211880552953),2023-01-19-17:51:51,xjwoknctfmyzhvjcptwj
dtbkbxomsmimpqtzmxkh,POINT (5.7408017984307 56.8949800337583),POINT (79.6112276845003 9.9691221758129),2023-01-19-17:51:51,cedcmykkkkgiwyojikaf
wpkwrfzzvlbirzdredya,POINT (79.2388818224363 28.6233022785774),POINT (43.0191145766372 31.882866331334),2023-01-19-17:51:51,qebcflypnwmzbuqwqivd
jrqudrrfpcnjfyleqydo,POINT (38.5401235534115 65.3647380143175),POINT (74.2491350982737 91.5632087205828),2023-01-19-17:51:51,wnztugonwhhuziwhresy
ndhtndosvrxtglkyzgrb,POINT (33.7471882963055 95.3719217880073),POINT (76.1431320010206 41.5034810648534),2023-01-19-17:51:51,kspingaxqfklutdbhhvg
davshgjnqzyxehqqtvsq,POINT (57.3546407840132 60.164925991804),POINT (54.3247053726468 76.5840292754702),2023-01-19-17:51:51,roorsdosrbrhiixotgyt
lxlwayfhuiudiykhmwid,POINT (73.8368156003804 17.109534928394),POINT (48.1351276022994 71.4913257411925),2023-01-19-17:51:51,hveuwkqomirmclhklesu
zehsfzmkoxdkjffhnzfn,POINT (26.760613583847 51.6732714121018),POINT (64.1540307531323 91.8988492616092),2023-01-19-17:51:51,xdrwsyzamftqizfwouvq
aipzrtemwbcikowsjvdz,POINT (11.0845944244585 98.9396562642074),POINT (2.3735267445267 70.2585534438227),2023-01-19-17:51:51,yrfnpruqlxieawmwdaky
nzncrvaftexkbkattsrr,POINT (76.0456827594645 39.664240217645),POINT (34.4798186183489 60.3370891836134),2023-01-19-17:51:51,sjenurpxfgwbxajpgbfb
tztvrhigduxhxwoaxoqr,POINT (91.8539638437558 16.9282833118762),POINT (55.927536617807 67.3575269934118),2023-01-19-17:51:51,hogxcmszjnggqxgbcnvz
hoonjjuhtsbhrqeeaohc,POINT (77.0491157958285 68.9061483298707),POINT (8.154997364202 69.9453720353312),2023-01-19-17:51:51,fxcnvdwfjfypypvpfurx
qcqhwwhkeopiqhomexgg,POINT (69.3953034176645 1.8554395059614),POINT (42.7996793266351 57.2755305564185),2023-01-19-17:51:51,bhssvzczfacydurgrhbj
nfcdblzrnjbymkneewzk,POINT (18.1085123037682 77.2855051317972),POINT (82.4286404528909 85.9317687596581),2023-01-19-17:51:51,fztyaxgizkvyttxgfqzg
cwsncmsujzjpshxxcbix,POINT (1.4568173709967 40.6553142290779),POINT (36.4785062327174 95.9852713253441),2023-01-19-17:51:51,rcpxdddlvhhjuewemaft
qyxdubpzhegmuxwmwcjh,POINT (18.6174988070741 77.3591895268344),POINT (34.5393300200652 89.0953833820098),2023-01-19-17:51:51,fxbqeujlekmcqlxiwqmf
lbpmqjxmbqvvrlfafwhb,POINT (79.8182202181029 73.5863553869459),POINT (76.4523602588597 31.3354001357085),2023-01-19-17:51:51,mavermmeqzolipkejgfn
lqzfyxazkmrjvbzmtrib,POINT (35.9427928884222 46.6120006418263),POINT (38.0904353922799 83.7531294871488),2023-01-19-17:51:51,bykczwkjvahwswsfoqpf
zpptxipxblvlowsnuqck,POINT (97.8890046802442 89.7865790055598),POINT (34.246626370276 18.0046845137224),2023-01-19-17:51:51,cjrzejpknbwjhbmhmxlv
cptoevcoluvvrrejldcn,POINT (84.3627248481121 34.1278405772751),POINT (21.8702700262422 95.4479590599887),2023-01-19-17:51:51,czdifaorewtfistwdshx
fimwupmzvhzxwbtycadj,POINT (70.4001021594981 92.9629898567385),POINT (77.8665528002263 73.509981514957),2023-01-19-17:51:51,ciqkhtisrjxwtnokqgqo
hlcqehtvwlornqubfykk,POINT (9.518881968272 71.9351145854085),POINT (21.7370603628518 5.3552114014002),2023-01-19-17:51:51,eaxeuxjyqcytjldkwsfa
pptruhdrgqfwlhlcwyzj,POINT (41.3241832534318 30.8032885284379),POINT (93.4830928560897 45.017211948014),2023-01-19-17:51:51,qebfetfxqeuvrevtgsuo
