region,origin_coord,destination_coord,datetime,datasource
inraoqsuoicrqrnyxbqd,POINT (81.6370526277733 97.3490019095462),POINT (11.9741244453123 80.3892399824869),2023-01-19-17:50:45,vauoqxxwkiaxpktuvdfw
zdryipddrhbupbscjbct,POINT (16.3789398338398 73.7308312409239),POINT (75.7139998490066 49.8401086345121),2023-01-19-17:50:45,irwugoucffzjqgiooxes
sfshyzmxewovtbwoudmg,POINT (39.3600647434826 97.7044387194824),POINT (52.7339619727697 24.6099038057652),2023-01-19-17:50:45,covtzmloldylioaisyhg
zwyykyrmewivueqtldpn,POINT (86.8279337423702 70.6550296830768),POINT (77.5278506775499 11.6940217112951),2023-01-19-17:50:45,uctlvrfoobjbqjveddsp
bnjegsqkuhtwfzawixrx,POINT (63.1355544166772 62.0954717639509),POINT (5.2123389735354 75.9882569729861),2023-01-19-17:50:45,xmgfifdnkxpuagbvlxei
cppomxgmdkntsykmvjfy,POINT (92.6288512254612 27.2507396510671),POINT (14.7209509575542 35.4189881807443),2023-01-19-17:50:45,sndhbpujmibdvrropduu
pldxrdwwuwbxxofxqamg,POINT (88.8971422939516 81.2089190027446),POINT (57.5808776240009 17.0606162577851),2023-01-19-17:50:45,ajvjbmcxnmdcgreiwmqm
tkqncdfmjtbkkhrimuea,POINT (38.3151744212793 31.0860663022556),POINT (65.7387254839982 35.0683192158844),2023-01-19-17:50:45,ibtdevdjulnndokditrw
zyahcsdqttfytovbpref,POINT (35.1335039459862 49.9998627831777),POINT (47.3961425755765 60.4664286680557),2023-01-19-17:50:45,bgjqpeqdpatlvmhnslkt
gvcdyeztpjmtuvtbfesm,POINT (20.1086139793195 30.8917701913014),POINT (56.4829731693197 23.8784150915557),2023-01-19-17:50:45,hafzrdupqayqhthsufka
wgtkerjkwrsimejsnktw,POINT (24.7203681311227 29.3379491543957),POINT (13.8608221396572 87.9765659944471),2023-01-19-17:50:45,nymptvfkhuelipndylge
fipjlhzuhbsdehfpfkbo,POINT (66.6316088630714 11.1769554720128),POINT (8.0818594276951 59.8150129266588),2023-01-19-17:50:45,qipyzquuxobesnjfhfpn
rljymkvizrkfdxdsvnid,POINT (90.0401062575516 57.6989257256346),POINT (83.6187087770776 7.8736651629092),2023-01-19-17:50:45,lwdjhliceyuozxqsoauo
lzycbgpmvcjjdswxohtq,POINT (97.8101411914293 11.3428461095262),POINT (48.3181465594629 2.7529494239659),2023-01-19-17:50:45,vcdsmtojvndjgsgapddc
iyeiigjlvhosdoujbpys,POINT (44.2057999193979 89.3944659433267),POINT (27.7911672405789 49.4460433508219),2023-01-19-17:50:45,mhysahczzhyfvntfhfng
xupuczqaqbepjfxjkwng,POINT (5.5629089889746 33.0177671258046),POINT (3.6409392728113 86.6524415390222),2023-01-19-17:50:45,aefrjxpualdgjqfvwmzz
xudfhywdbmqviigbfsdj,POINT (49.3479529945134 12.0819284992039),POINT (70.8128522659421 36.2027871067206),2023-01-19-17:50:45,besofdpljxfsbohgkpar
tzzhcdtlkkockcxnprxm,POINT (86.7497881838222 81.8422469327678),POINT (33.4283794949551 1.8185792497251),2023-01-19-17:50:45,cgcdyhrvhflpwzyrjqvf
nqsqdxzjxyypqyjhoyuz,POINT (9.3876603709204 71.5187636734806),POINT (78.6125291238449 64.803361888906),2023-01-19-17:50:45,ezzxiutvutaxmaemcbzr
qrekxmfofqtqbzcyrxfq,POINT (46.3049209417325 79.4240810801273),POINT (14.9739868281055 37.870775368489),2023-01-19-17:50:45,brwoyqgpuronxisjsdos
rvifglkisuwffuxsoezs,POINT (68.0466412252723 8.6564969533143),POINT (21.1267936965543 13.1980419708524),2023-01-19-17:50:45,hnwxskggvtilcaryrrmd
jahhzskzlulzyzajzady,POINT (13.6075992707468 3.9924744378196),POINT (51.1807809098204 80.2844311830149),2023-01-19-17:50:45,ezhilbmqptkgpgjvhmis
sltartvraneeoomylgqd,POINT (5.6868956963972 88.8593454735715),POINT (38.47899072375 23.9456754101708),2023-01-19-17:50:45,wsdabhphrpkmzlvpipfc
qzvyptxcpgdbsltgfemp,POINT (61.3302040250333 4.5552402999855),POINT (22.7529473857216 2.1957114420555),2023-01-19-17:50:45,jwstrrgkiarnzffilhpx
npganajeqqsmyjajlifw,POINT (18.3117461334345 35.2885126170581),POINT (74.4345382829369 49.8456765321869),2023-01-19-17:50:45,qxbrtwtsgckoucsophys
jdwskytbokjndrrpuhcb,POINT (91.4674284840811 73.8508291340005),POINT (10.9823631863356 28.4727040327918),2023-01-19-17:50:45,yqelfdbfzbujokmcoeog
peyfwlpfcviuxybcrmkn,POINT (68.7056985745005 15.3945932113807),POINT (69.6762150562196 83.3252610401941),2023-01-19-17:50:45,wrxcqrddwhjfbaesttly
ezfwtkqlvmzgwugainab,POINT (22.6376322912442 45.608559549691),POINT (42.0123548339473 20.4097584103278),2023-01-19-17:50:45,mmxhxljxpvimjurxcyln
wbrfszxjhwltdyihzpow,POINT (65.5372442624089 37.3484940570819),POINT (72.0864870730511 61.8056172098318),2023-01-19-17:50:45,wkyziptwtuulsydbwnyu
ccnjqmbathgdqbzwgziu,POINT (86.0411239689029 33.0030870879057),POINT (93.1424877412834 67.3708513206402),2023-01-19-17:50:45,xjfetagadhgwnnszexbj
fihzqflxjguqhhgsgiet,POINT (62.0593024804516 4.1336295072206),POINT (90.8282854766829 68.2150999485999),2023-01-19-17:50:45,fxzlnqbomgnjpfammjjk
fjvpgccdnqioqqunvjjr,POINT (84.7109841058533 79.8406691388821),POINT (18.8083950336036 15.1040335181919),2023-01-19-17:50:45,uxfewqleusnffuhlzfid
bkxupnsceuadbztxaekb,POINT (73.1990775314687 81.995435761436),POINT (30.312189738515 89.6688947001522),2023-01-19-17:50:45,wqfflzkoncsixreofdhk
lhpgwcllkygcipxussxs,POINT (73.0570133999545 81.4274209917066),POINT (50.6317103109125 51.857235681243),2023-01-19-17:50:45,bsmlddrzdyicasgkuymr
uqkcgwrqmqagjpamkidt,POINT (3.5320799472734 29.1078670532057),POINT (67.2357832376647 34.3229293850497),2023-01-19-17:50:45,angapelgxxnzbprsnafm
twjqeqdnazmtlrbgyjzo,POINT (35.0136616917098 59.6339320601367),POINT (62.156411451303 51.4051660056931),2023-01-19-17:50:45,xeutxcrijthxxwgfzhau
zpfhnznfntjtpvynkffm,POINT (39.0162008898721 22.1199924136323),POINT (4.5034905679277 4.8852917494076),2023-01-19-17:50:45,dyfvuoucvwxvmwamjogq
bbvztkeceqnddyulblww,POINT (29.8468454303933 98.9231531128298),POINT (84.0593145915002 87.2061821530626),2023-01-19-17:50:45,xdsemotguhkkzwdsuxvh
stcaorvofohopjautihe,POINT (82.0013349317031 25.5906236398857),POINT (4.472145111654 45.6668258180198),2023-01-19-17:50:45,gtxywcpiojifbikvrfkv
oxvfzzriconszskclmhz,POINT (83.9584439570272 32.0795026407628),POINT (84.7364173110758 37.7959250556519),2023-01-19-17:50:45,oaagnuinznmpfxujtxtt
apitstkfwpephttmzwmv,POINT (20.8331895989823 84.6244101975738),POINT (58.925535520326 85.0686980757652),2023-01-19-17:50:45,yofqeuwyxsxwsbguqqbm
ksqgdcxrtbmfewkhpirr,POINT (42.3929985002564 78.7187489155981),POINT (55.3217111149399 19.826909425683),2023-01-19-17:50:45,ffvaxwnflfpyvogiyshx
vcvfnojmgzfnjoitjvlo,POINT (75.6120273117041 3.8027466223916),POINT (24.5506291463491 20.7957172042347),2023-01-19-17:50:45,agfyywhokwhbwibomoso
qbfmvliboatlkspfgoot,POINT (57.0646212729056 9.0366952623567),POINT (43.3534200809908 54.7116110489503),2023-01-19-17:50:45,nrtmrbmdpxoqehaifzwi
erbufbaibfzcdzzraxbo,POINT (11.7102630607037 89.7323833924143),POINT (38.4598422922035 31.3933967065374),2023-01-19-17:50:45,embqlvkaezeymbijmgxc
okiysrsacfnrmexlrwam,POINT (14.7348036858864 30.2839030087592),POINT (18.5220766828644 88.0561137715431),2023-01-19-17:50:45,rnjdtuupouuwvecvsjav
boimxxxzmnrzvcweawqq,POINT (57.2523721599381 3.0386920735708),POINT (78.9807013502931 60.7461311772921),2023-01-19-17:50:45,eknucdlvpopxriesxour
hgdjnsypmfcuoxutokyp,POINT (24.6735909344033 26.3254163891313),POINT (90.7637793146006 9.6705944426169),2023-01-19-17:50:45,pcuumaxrejhlkohqaxfp
eprbyznhqkounokxqfcr,POINT (5.1714474560116 77.186601990351),POINT (47.4023658515178 53.68655895015),2023-01-19-17:50:45,abqkkvnzthlgaztizduk
umvlnsjqfwlgpuoulliu,POINT (96.4581718374867 25.9736407366753),POINT (41.1235484573652 7.1322116771029),2023-01-19-17:50:45,bqsnqidnixdforesiiyk
xdownrbuvkpfkufkrdpf,POINT (74.649823276938 67.8842017703081),POINT (92.6824555338043 49.6404717663259),2023-01-19-17:50:45,fqyibokkslwweunfxujl
grskcyfcbqpzqwkagnpf,POINT (82.9868716144703 16.0647569500244),POINT (43.8805703422129 67.7446635969163),2023-01-19-17:50:45,zvuhpiustwspzggikcnx
bpgkmyiypvjqcawouasd,POINT (64.5837884859466 64.9164085222731),POINT (5.3817460518164 16.5053730725891),2023-01-19-17:50:45,meahpguhcyjaeeonhcsj
snhobuqsckydoclrvxdu,POINT (10.6900969081561 33.7099098694055),POINT (43.5463442544116 50.3985933981939),2023-01-19-17:50:45,vwjeemhwvopntnwtnsxp
tfahjzqcixgvjbmalnfg,POINT (19.7015572236233 5.6136993643218),POINT (58.7762014682471 57.5714435405842),2023-01-19-17:50:45,wzpevqiqtikwfwhxjssy
scpjqaxcqopmeutvddkp,POINT (42.8999387840611 11.8729092002379),POINT (83.1910707539958 78.1175280025311),2023-01-19-17:50:45,hbvvnjxtlvizunbushqi
idwbuehmsoroaqpevmje,POINT (63.0947518418812 91.9724501304829),POINT (59.6752054379404 91.7933907257623),2023-01-19-17:50:45,nscynjpvxkwcxmkgzjyo
rfwiajakwekjwjyvwhwq,POINT (29.1299272201175 78.5026849672257),POINT (15.5234423583784 70.5421464000667),2023-01-19-17:50:45,eqmwuazwhhikyhuxfomq
mcbzbhywyxtngbgrlhcb,POINT (50.0368807087102 75.5427920625055),POINT (91.5795823368837 51.1425060701834),2023-01-19-17:50:45,oyethqocxlsdfllitban
rkeguagghfrxscwlsrfd,POINT (37.5080007109034 25.2456752399602),POINT (25.4724152693348 12.6802629695398),2023-01-19-17:50:45,isipgdezxqgoagkwjuop
hcuqhtthzaqtqxoavhdy,POINT (51.3389245239037 1.3585125748774),POINT (70.6425106690059 10.1171447852164),2023-01-19-17:50:45,jhokhpldytaajhpjtkwn
oxdnmirtepgzscjauzov,POINT (8.5284684296917 1.2776888543212),POINT (82.0187333042768 97.9486698972076),2023-01-19-17:50:45,wkbbkjosoixfvfndbwzd
ybrqbysfgckgwfxrjxqr,POINT (45.8742354532708 9.8412142259841),POINT (19.6278320602155 62.1762929623181),2023-01-19-17:50:45,smtloemukktmyjfgxtrg
vdkhzkxvghmabssmcerv,POINT (65.2114775638755 37.5965380471567),POINT (78.4162877603898 3.9224185951842),2023-01-19-17:50:45,wnobdnowpuirtwupbrcq
epjojxhvkpvomwlducsx,POINT (14.4847810486279 44.3141461324208),POINT (87.1571326197703 88.0166234378477),2023-01-19-17:50:45,nvoxywhpnhpgcyiguqli
gkcyrjdeedipafnhosna,POINT (53.1329996774485 81.3076840336589),POINT (96.2339927877342 74.9813853795515),2023-01-19-17:50:45,kaqordolmkftmmqpfjaw
zhabcrskxquubjchekcv,POINT (29.6857770196796 36.9875991476914),POINT (91.9133207929956 39.4205073687708),2023-01-19-17:50:45,birdxgfmjmciiibkgdys
htufulfceihqngcgmbah,POINT (46.7626515517478 68.5157156290276),POINT (48.5353724985778 35.2826379895318),2023-01-19-17:50:45,rjfgsqlkwibzdnbrugjk
uwqebcsnilhnovogjcum,POINT (74.7185184729596 25.3562330186808),POINT (48.4535166767313 77.3212246129589),2023-01-19-17:50:45,feeyikwmrbuougpuskyy
vsorzgdwvxlokfwqbrsk,POINT (69.5402890243916 66.4197564831138),POINT (26.1867457690483 9.7929580334293),2023-01-19-17:50:45,vtrldcjlyfyfediuzero
xjitfditrucqkmhledho,POINT (69.1839657558733 23.3423193063356),POINT (89.4576289190954 38.1719564215979),2023-01-19-17:50:45,hmivjxeonbbawcutzzcs
nkprpgzztipyrzoimanc,POINT (18.8711550001657 31.5479451530309),POINT (24.8005813582895 65.828782543949),2023-01-19-17:50:45,nicwdxejnneklefneadn
sqnjfcnbcmlzzwltwguc,POINT (11.7767226285571 48.5532186850594),POINT (23.8208485216051 70.1486949724014),2023-01-19-17:50:45,zfqtxubvqvfaetprluke
gsqqudeoyxopxjcbnihv,POINT (40.2726332011514 31.678587893187),POINT (62.1172070987423 73.7619253467545),2023-01-19-17:50:45,qrgjvdhzoqitgsyetzpa
ogyrfxrnlyezmagahvsq,POINT (95.7967519471578 46.8863111132528),POINT (68.2948044935645 60.7053267878399),2023-01-19-17:50:45,tkcmbzuexjgooogqjqoc
atlxizcixqtsgyebnjrn,POINT (31.6564422332947 38.4573999001252),POINT (10.5263947784248 5.7121981870034),2023-01-19-17:50:45,zldnpynsuazumsghvvbd
yxwzjrvuogkerqactxlc,POINT (8.5016545778207 37.0289552439377),POINT (55.8786678507828 18.2243495605704),2023-01-19-17:50:45,zspgliuxxxhlblpwickk
mqmfuywjuflxiqgmyxdh,POINT (14.7921025643132 24.5698288279151),POINT (7.7029096589177 72.4524238975311),2023-01-19-17:50:45,rsysoxoqghxjinyqrfaa
lfaowkiabqvcsqvdpsbk,POINT (41.9270523849934 71.6896603893236),POINT (32.0712767783344 95.4343000563599),2023-01-19-17:50:45,mzwtawlprifqnzagtxvd
gssxamlmsxkoxjtuptzr,POINT (17.1703114794765 90.9791282350094),POINT (13.8283940940074 24.0596460221983),2023-01-19-17:50:45,nrdayxlbnopncrgaojxr
kgsusblzkpxxkmkwtzbc,POINT (7.6531790630197 70.9965706204727),POINT (12.1353853760419 56.346150716028),2023-01-19-17:50:45,nouirzcjhruahogjtbyt
qrbogfjlhgqubcuzptnz,POINT (20.3840975472938 67.0533066587812),POINT (93.8329332851965 40.0347057056703),2023-01-19-17:50:45,nsparvdmpiquunnsysaq
xlelmfnwaleienuderzu,POINT (28.4562532587982 29.1633360115279),POINT (33.4079612134567 82.9949901918124),2023-01-19-17:50:45,rahkiuncjjlnuucfleyw
ilqpiohnvhipirthtxxl,POINT (22.0288344197862 51.1125633671422),POINT (10.8592814289772 28.2476146011443),2023-01-19-17:50:45,kgmscaswmaaegjuvmslb
yspftiuobxhizuyxiwuh,POINT (59.1148614098187 55.9921299532382),POINT (50.477804169941 13.5139433171009),2023-01-19-17:50:45,filaqecqdltutephtaae
asiqdtpgwpfnqjwmokza,POINT (22.6583085556005 18.9835027832155),POINT (16.2439423819655 69.5667140003449),2023-01-19-17:50:45,fnvqpqwjwidazdmoddka
aqmadvilinseorrnilfr,POINT (92.5000171623535 73.7200480455582),POINT (86.4414677918664 83.2209789602741),2023-01-19-17:50:45,dsbxzajxhezjvenwtsvq
nctiyxrdcbdtopvqfoau,POINT (77.57393944712 11.5577951767584),POINT (1.7392852587454 46.3081763229944),2023-01-19-17:50:45,cglegdhhxkknzasimced
wsdlpwgeengyohvvdykz,POINT (71.0518037039807 96.881219498143),POINT (68.4980849546577 61.6580016868301),2023-01-19-17:50:45,fwhfgypkinichfpwzbrs
aedyinvrqaowvldjsjnl,POINT (17.0902724902497 47.4648834850071),POINT (45.6027509660145 19.8306925286134),2023-01-19-17:50:45,vhqwyjtxenanbctnnscz
xjtqahnpvxzxnyybwtqn,POINT (78.7091719546605 79.7748650368444),POINT (50.1755134879511 94.4021351938873),2023-01-19-17:50:45,hwqkkuqoompflcbpnlto
vbkligmzyvocwtrgpxsb,POINT (3.9539545407936 24.4969700131308),POINT (57.9418785304748 81.6020615317964),2023-01-19-17:50:45,aehfaitvzyswwjwrsiar
jhkqkwsmgsmohqlstjbh,POINT (50.4860649046901 37.4077436135257),POINT (10.5917776112317 85.3099858068705),2023-01-19-17:50:45,xtutdrfldztrhzyhxtvq
gvyrmmtyqcgxpisbuask,POINT (63.098721539164 59.8909347933111),POINT (2.2347668276434 26.9816707089323),2023-01-19-17:50:45,gbxsujejlwijumcpvbws
tnvhwgobyjpstklzjtiy,POINT (52.7983320652793 52.1010934860408),POINT (45.2593957982413 77.7584717385927),2023-01-19-17:50:45,npahorjidthhgatrgoum
igarzybqnaacwfkgukfj,POINT (60.772287193159 55.862396861997),POINT (37.1172403654099 51.3710679489225),2023-01-19-17:50:45,lqbvbatdrgrtduzxsiif
gxostvyemxfxbbvwjjgo,POINT (28.5877589612458 50.0796245333776),POINT (45.7275367100798 83.3767664826937),2023-01-19-17:50:45,cplnakgyunwhqkrbxddh
wscrysevnhhyefazvwgl,POINT (57.9725472073545 57.9375064789454),POINT (56.2089687191913 34.868100487501),2023-01-19-17:50:45,yoxfveacflyyywxbisel
btxqtyoviubacaxdrhmf,POINT (71.4556281716182 23.8339718536548),POINT (78.8511604542788 36.1055260882914),2023-01-19-17:50:45,nffjpsazjvpaiembakzp
pavwqcbqtjeyqxnufhlg,POINT (1.040004300893 70.6646256431495),POINT (26.5578197143197 45.8799202479653),2023-01-19-17:50:45,mkllefnnlpvqehhqigdz
nornfphtrqjdwpvjsphd,POINT (66.3725908020316 73.6362429269759),POINT (45.9039150772849 67.0381279239561),2023-01-19-17:50:45,ybjfaxfjwvvpkdwmzajh
blwdclgejwdjqkywoyzp,POINT (10.8878450423081 76.7625269003862),POINT (6.4001340157668 44.7840005677683),2023-01-19-17:50:45,jjdothdhupclvtrepbeg
gqtvxenuowgrqspphmqn,POINT (53.9117175249046 53.7770519972175),POINT (17.1173645165786 97.0494449697015),2023-01-19-17:50:45,dhvqwzoevnrqoxutfzeq
lgbotrftejyzopjzmpyc,POINT (37.4180290084244 56.4104024028543),POINT (81.8077922232891 49.2460685828426),2023-01-19-17:50:45,gaanmhzdoonyvqdwmnly
ofwttmrmpgavqcshucvw,POINT (11.6183641839488 59.5816777449856),POINT (67.1769883900632 53.227770653615),2023-01-19-17:50:45,uruhkunudprlluwijzzw
ywbtmqxlrgajoksptrgq,POINT (96.853775406983 28.4673465177163),POINT (71.9680003763661 33.5111043962089),2023-01-19-17:50:45,boczmzuogbutdcvzywol
tuzcxywbjbplepdkbqqt,POINT (94.5007849250659 61.0778365679029),POINT (5.5630296718682 24.7364352228918),2023-01-19-17:50:45,lteguryvelwfeinimmok
jwdziwufxevddohushou,POINT (70.7361459486206 74.5233026524483),POINT (65.2777468016046 54.6314373488049),2023-01-19-17:50:45,pidmbeqkggvemsaoctyp
vnpygcdyackxyncaxkwu,POINT (6.0241897134856 7.9308893862816),POINT (73.401675411049 45.1914137008755),2023-01-19-17:50:45,xdhnrvqfasgwylmelbfb
mzjtuigbrroutvwyautc,POINT (21.9024868910232 43.3064509509825),POINT (43.0467386166973 4.2472957835831),2023-01-19-17:50:45,dhqjfayqjxpomxarwkgc
llxvhufcdjmomjfqtqnq,POINT (25.8375057060938 49.3901841138518),POINT (57.6006958513522 46.760247790447),2023-01-19-17:50:45,dskqtfkbpawuzzdivsut
kkaoavtbsnbcqgbnqoec,POINT (68.4079048404069 27.9414979312018),POINT (53.0345059257753 52.9136522920316),2023-01-19-17:50:45,ghoibnxuwotnjqpakqdb
qtcvumclzsggjhnadqpb,POINT (71.6504427895779 81.6310443996377),POINT (35.481106740457 87.8996944753209),2023-01-19-17:50:45,luupzvoqhbeqcgqgwrje
ayjfqjopivzeryohmjfm,POINT (47.4591168800273 97.9577825249479),POINT (98.8901098243432 24.9113265592515),2023-01-19-17:50:45,zlducqxtvhhlbfqnsyln
unxxzckicljbcybxkpef,POINT (9.3982274186763 48.7435536456072),POINT (16.3425755569391 91.9978515484887),2023-01-19-17:50:45,qjyrfptmeuvbypactyig
kllyzajklduzjpkwpmzy,POINT (73.8438430938917 88.084131654143),POINT (68.7288508327881 83.9552831023414),2023-01-19-17:50:45,xqlrfgwcvmwxskzaiioy
jugesfzviokcwnxuhwcx,POINT (54.0635275585947 27.7241897044874),POINT (18.954997277667 15.2084688057692),2023-01-19-17:50:45,xskofkasebiebczuipmz
ceranbatgbpnfqxhqksb,POINT (8.8189554687468 35.0065006555718),POINT (96.3938074534558 65.1148890320341),2023-01-19-17:50:45,ukbcufxlccheubrgxxuj
xezxpnledjhnjrhqakbr,POINT (4.2180072596507 57.152402615934),POINT (59.7440329896851 97.3511270942872),2023-01-19-17:50:45,eqddjociluckedianpne
uchvenlgwglsfzloifog,POINT (57.0464672782589 6.8618724329124),POINT (3.4299158884988 70.6813988125712),2023-01-19-17:50:45,epkarklzkxndwkouugkz
vjsdljrcnajiwhskqwyf,POINT (38.8835386204887 62.9508681951811),POINT (57.1615896883356 7.2646598965541),2023-01-19-17:50:45,oeobmdgrriufxmwnxiow
rrcixoorytgkevxjvcsm,POINT (33.8714918506602 49.0883680743542),POINT (14.9341403355845 51.049338732609),2023-01-19-17:50:45,jzsiswfizmilrfmkawwq
kqjvvdaxkxldeupvkzmg,POINT (13.0351046030928 30.1940290463516),POINT (63.1620404201729 44.5063334838878),2023-01-19-17:50:45,wtvfarusncdqdlcodcvc
yiedkdvpllhxddewugtw,POINT (33.6133087889856 15.4378699299469),POINT (65.6902235506348 73.6785372880687),2023-01-19-17:50:45,demikjghcbhevomlyxzi
quhbbenvzhycifgwtzrl,POINT (3.0016054445044 18.350182509248),POINT (59.1211214181523 79.6761592655347),2023-01-19-17:50:45,ewauwknmrdpnwjsgkqtk
hkeupajpwfuttkoxbqck,POINT (93.6006893309565 62.7123650617163),POINT (86.5267086908697 47.8932640168128),2023-01-19-17:50:45,fuxkgwchuxguujczejkm
nduzbrdciqejlsbtyjyy,POINT (21.7130471595148 94.7114626425975),POINT (57.2988023577271 49.7905841952516),2023-01-19-17:50:45,xsiuoinegenkkoegefdu
lkxljfvrumxxqcecxsxj,POINT (51.5483891807614 81.9455224804696),POINT (97.2138851434025 82.99902360811),2023-01-19-17:50:45,ekptcuvptyunrzfvalay
fqrdkxqbaizdedqqfykw,POINT (36.6662448553074 51.689678967263),POINT (93.7107576384928 36.5752719899082),2023-01-19-17:50:45,zffarsyvixybvrsqvtxu
nzpsyyhzttwjpuvlhtxo,POINT (88.4890243350773 88.2784835607266),POINT (64.7174033224209 55.2667258189061),2023-01-19-17:50:45,oulmlfveembareoospds
vcuopzdcignovmrvxbvs,POINT (48.4525376487873 75.3585483322009),POINT (41.0253372493547 21.2132862119337),2023-01-19-17:50:45,wbkxeykfpeyldahljmew
ezfxwmpkptzrogivnsvk,POINT (33.1091911986677 87.2352888625052),POINT (7.8533245779784 67.2739300304133),2023-01-19-17:50:45,frzwvigwdayafbidqcbg
jpbmegbllupvtbtxgtnh,POINT (51.5953614332369 89.2893897389837),POINT (16.4940166753654 69.5044033983509),2023-01-19-17:50:45,logmregkgdwaatnjulod
ebjkaecbvgwwgtehapxv,POINT (81.8984765317975 73.7018053612369),POINT (55.4899894273026 24.3862935809237),2023-01-19-17:50:45,jvuywdnqqwhxxkhixjml
dapzwfaltrrseowshyqp,POINT (95.6528054388936 89.4591697119826),POINT (67.6516419637639 68.764387784622),2023-01-19-17:50:45,znbovmfhzxorrjwevhvg
eabwtdcsnodttfgzocrg,POINT (14.3531286089747 87.5961438822492),POINT (68.1818035908321 58.0751278627175),2023-01-19-17:50:45,lrtxjzwkdjcxbezhpbmb
eelrncwefmdynfiasmzh,POINT (1.1713961604176 97.3811464735897),POINT (16.4746244045318 1.7844841287475),2023-01-19-17:50:45,rtkbxiibtrfypqpljjha
swzpmetbezqyrqxkchxi,POINT (70.5926276838016 71.9450599099329),POINT (62.0209478823905 37.9140898983252),2023-01-19-17:50:45,ubddlqaqzgpccuwyhlzi
rjuvkhzvcohbmoayloip,POINT (59.7175961947385 94.5189318648933),POINT (71.0887410068151 25.928659843326),2023-01-19-17:50:45,bxngbviwisynhqbfazfa
gvfqcsqqdhohzlfzdehh,POINT (21.1808354562223 71.6900537649498),POINT (23.0446707534912 88.2628700398566),2023-01-19-17:50:45,orehnvsvyzfgbuukytnp
hbhhdsfgshjhcjbhpfut,POINT (60.480035793762 80.1133696477395),POINT (18.1475036441684 42.0935456241864),2023-01-19-17:50:45,tldrkqylcpsdesfqbizq
penfyicmesombwxaamrv,POINT (60.61429449525 83.7428966652212),POINT (68.1423294187813 92.5877264183142),2023-01-19-17:50:45,pkkkruhgucjjidrcoqjt
goacvisgttxzegikyeae,POINT (98.7644075185092 91.0254378333284),POINT (60.0634125967454 89.4277841758517),2023-01-19-17:50:45,urdkzuedcllnepbndmsq
guzxltiwystgdeyllqjr,POINT (88.443566093707 71.3630321327829),POINT (80.6460966251829 76.6689836556402),2023-01-19-17:50:45,arxyfwbjydrsrjhbjhqp
rycokbnruvteapoqhfxd,POINT (29.6101068718158 68.2096115874247),POINT (7.2726445801245 59.1258504668716),2023-01-19-17:50:45,efaautmookeyurbyucbo
tdsxobgbmenkvwxyvlar,POINT (83.837049909046 85.9068493567644),POINT (4.7001853434921 15.0218596381413),2023-01-19-17:50:45,xtpeekxhgzhvqnusnysg
zgadccisowavgjzqpwfz,POINT (98.8908323824011 80.1899594656639),POINT (87.0315925281782 45.218696084616),2023-01-19-17:50:45,ybdpbyzzyietusvncdjn
vvrnqkjfcocfuzygouoi,POINT (24.0179647737188 3.2229264475202),POINT (73.1910818953871 11.3656897942292),2023-01-19-17:50:45,bcmjfyfxhtlsapcddzvy
woooenweazkbheuplxla,POINT (22.7190003916262 52.2606173636193),POINT (84.8956574508253 34.5166917330241),2023-01-19-17:50:45,jtineigemengugfgrxlv
