region,origin_coord,destination_coord,datetime,datasource
ciqvtbncetkwjkgsnmau,POINT (78.4111449586583 16.5727293644506),POINT (58.5201742683671 48.2629951603256),2023-01-19-17:49:55,yhalyahjrvzbzavtituo
dnfbthcgyjwgentwxvxd,POINT (41.9232556533786 74.7131147937873),POINT (28.9642078156632 93.216501433871),2023-01-19-17:49:55,mekarykdnfqzqxzbkxfa
qgqxzbviocpmunyduoie,POINT (31.333168707889 93.5943751551137),POINT (7.3769731010125 91.8795151723104),2023-01-19-17:49:55,thudtqpuvgtixcpxtzri
ewbetegzcnkyqiupvslx,POINT (91.4186493384592 92.8295820927863),POINT (58.9234907028707 35.3291975716494),2023-01-19-17:49:55,xngbdcgmbvnwnwncmjyi
rhpxqnphgrjmivyinrjp,POINT (49.7629998242197 51.2679689447572),POINT (20.5997797162532 46.5735201259135),2023-01-19-17:49:55,ryndpvkjfarbfernqhps
vkhydhhejutjflgptufg,POINT (26.5179746593037 77.7248602579998),POINT (97.7998718586714 96.1035130794397),2023-01-19-17:49:55,wbfryxelblfctcgrjybi
yonzyzhdkaqcvjhvgiuv,POINT (57.2550354307208 24.428056310882),POINT (54.5205985943127 79.4771293219662),2023-01-19-17:49:55,eocklauthhqvkkyvddfi
hmnffupcaqjwwlizdhwz,POINT (98.5844588695236 37.398676252091),POINT (25.6086660898537 8.5068231235404),2023-01-19-17:49:55,qaxzyzlsnqzqglmdgvik
gzntxyqnytiteiilrfai,POINT (22.5460852095179 9.256937507236),POINT (42.6449226731378 6.7334885307356),2023-01-19-17:49:55,qewrljeamfmqizpwieks
apadesaumwgbhytbgvim,POINT (97.8648056349394 83.6908668431258),POINT (74.9261147405214 58.4526307106333),2023-01-19-17:49:55,isdqyggidwvyhtswtdlb
znqziygasvuokwpoozxn,POINT (37.9176668075463 45.6177440405414),POINT (59.7065962470952 59.5718347232995),2023-01-19-17:49:55,vymrieqbfhtfghushfal
hkrzauqeqwcninctpvpw,POINT (20.1560611135019 2.7455978125909),POINT (41.6675844877589 34.4591396745793),2023-01-19-17:49:55,lafcujxogucaqtqtkfnl
bpfsoamqjdexjgenzvmj,POINT (42.2695827951512 91.9175373284985),POINT (49.7052085324296 25.8357379962196),2023-01-19-17:49:55,rliqlhzgvnovphcfcibj
ffhlgrktxpnzcspmdmmq,POINT (58.4529444363005 54.1070854658892),POINT (93.8891578249428 71.0348605807323),2023-01-19-17:49:55,imfahwqqtyghhcroyfhp
kcysmgwwmvvzhooqkgas,POINT (1.5738446729593 35.8011520389549),POINT (77.9760648122005 8.7945359137618),2023-01-19-17:49:55,azhgiromunrxmcmolbel
dpbkueubhauomflknbgg,POINT (77.9012797562449 27.1602175510957),POINT (95.0254800428775 71.8269568233395),2023-01-19-17:49:55,ylyomuzgxbobdolicvrt
ldsocdmxfuggvonrxtjb,POINT (83.5254344123574 66.5518179351127),POINT (49.1239899715266 40.7835321557629),2023-01-19-17:49:55,szvoytkamwtcydbruqbe
khsrdfoxcjamhmrkudde,POINT (62.2451860867106 51.2106859833549),POINT (58.7401466138424 54.2854320815953),2023-01-19-17:49:55,prhnhhzrwrrputpydwnf
nvoafyjfpsxpqajeeobf,POINT (80.7374128959493 22.2744010064718),POINT (94.7068329082862 17.3959750812515),2023-01-19-17:49:55,pgjxlospqlxmrdgryusl
sbacnbohrgmjoudrvowu,POINT (58.5985152388604 74.4560118796508),POINT (53.8050094536166 75.2675219051251),2023-01-19-17:49:55,zyeoexkmpypstfupficj
mmcdflbiiwqwsgaxctdk,POINT (59.2583652923583 32.978933891909),POINT (44.9438682429014 36.3123782320023),2023-01-19-17:49:55,nbcyxhbgcwvpwxqwtamo
tujiwntllhggomtcwimd,POINT (82.1384375643508 71.9715177274931),POINT (52.4141226105948 59.1047849247275),2023-01-19-17:49:55,racpxlpiqqxaoiwqrrru
bkpqrgvjyutxzkpidhfm,POINT (42.701306797606 94.5559212377124),POINT (41.6090879369921 22.0536522899327),2023-01-19-17:49:55,etfcodqeqfcrjuwlhlgc
vhtcstsracueyjhtkeld,POINT (40.5759652335386 36.4140832573436),POINT (57.661550958656 49.649416841373),2023-01-19-17:49:55,iqegeywjledojldbbrtl
vufzerhieowkiwjxvani,POINT (64.6378556224388 61.5796763366285),POINT (90.2013244792209 40.0742997207202),2023-01-19-17:49:55,hnqkaakqqwaxfgqvhujq
dzwlyqdjugguqlrkwnqd,POINT (71.1416325539185 10.0587023801183),POINT (90.9692042431882 1.1026771367439),2023-01-19-17:49:55,oadlhcwxbghkvygbypxy
ecgiuaqkndwtzadwfxki,POINT (64.269039005255 30.3869038087645),POINT (14.0673196108276 77.1094886373713),2023-01-19-17:49:55,otgqrfcglaiyhjiojhek
yplhpcbdklkrgelzdepb,POINT (35.2572122191937 45.2277161035985),POINT (30.9478705396201 43.0106153181705),2023-01-19-17:49:55,kkqcieodqplasgkccyuo
vprargpibwuqzzryfhsr,POINT (45.674694316227 30.8846302523276),POINT (97.3663467446458 49.4296728776604),2023-01-19-17:49:55,kuscwsxylaqvbpniljvf
ydrmngabniybnocsfbfd,POINT (31.2431528853306 57.3852415153536),POINT (22.0879238666087 80.3587568107434),2023-01-19-17:49:55,aauyxccvykqkqxwoyrnv
ebioqboycezozrhpfzmr,POINT (97.1761270824914 84.5608253384715),POINT (46.3536967521299 64.5055896838296),2023-01-19-17:49:55,jwordxluaznzqkoigztx
nfboewbckbdacwnbfctj,POINT (5.5615065486775 1.7654641270195),POINT (39.479314330953 62.362048457728),2023-01-19-17:49:55,jmvcdqtpdznsfrzmhpdf
ofujqkbvhimulrrnsmog,POINT (33.7025015196448 10.3249312527078),POINT (30.0475058375532 91.1970485668329),2023-01-19-17:49:55,aexclgbdpzjizfkebqij
pqnipvaugmkmizfhwqrt,POINT (54.2201008209269 80.3351314527436),POINT (10.8551507015683 5.3655107660759),2023-01-19-17:49:55,sgciaoqffjvvdxrawher
sqpzardjjqhkwvzwydoc,POINT (68.0696887278395 94.6803222733815),POINT (83.8653147789683 5.7824721713212),2023-01-19-17:49:55,uwlwmrzeauvhywaqdzew
nmaioytdzlbrioxgdiwu,POINT (93.6712161945927 7.6345599166333),POINT (75.1720293606767 33.9486783128937),2023-01-19-17:49:55,napjudglfucjiklopmgf
ktsbfsgnmbsengdhvfrl,POINT (66.797654594315 6.6415832209381),POINT (27.8126931722366 51.4934063105866),2023-01-19-17:49:55,eoiqewzwxvqsksnaviij
ghuknplxcbdgrcroqmfn,POINT (61.1815922519766 79.1951623598547),POINT (52.5806336997357 53.2445471269816),2023-01-19-17:49:55,hzzeowtpvdiajbwgbpmq
jkwmuiobnatihqpftlpd,POINT (58.9765656814328 78.0277019247366),POINT (60.927542087875 62.5197574730278),2023-01-19-17:49:55,qdiucilppnvlqzfjlfkj
rayzzswctuonrixlcgph,POINT (68.005327095686 56.1108095736841),POINT (59.3038730893225 70.2015214438232),2023-01-19-17:49:55,vdbwkneksieaezankikn
jyyaywmlbjegpnckcqdc,POINT (52.3858253849667 87.7774562558059),POINT (26.4136158214005 28.6482539380113),2023-01-19-17:49:55,cltodjdgqgsgmtfyumwy
hiyqjtcsrzhihprzsoih,POINT (14.8282909280764 90.9683841214683),POINT (33.5050382895531 84.4235542210702),2023-01-19-17:49:55,vkbazklcsmchvzbzhxge
szlpqgqmepqwpugieavr,POINT (10.0338534886188 64.5810265529232),POINT (23.1237433681359 9.5349952323566),2023-01-19-17:49:55,bgrqjesmxoaskinxmbbr
dvvncnronphahlkoifla,POINT (35.4259249986128 79.8478306210165),POINT (87.2723095043986 14.3994688777547),2023-01-19-17:49:55,jhieswtplfenjohhvhyb
rtvrrsvwxokqahgkteis,POINT (32.5725956388483 91.4997495884487),POINT (60.068746023739 50.7272400779203),2023-01-19-17:49:56,rdcwtoicplznklgtubtm
ygrdxzbrupxcywtejlca,POINT (33.5582584816531 12.2451805509845),POINT (42.82594756263 35.5065403301628),2023-01-19-17:49:56,unpokwngvagazgvrhwty
oyhgtrdsammtbnkhpolj,POINT (59.7326271163738 22.3391946939874),POINT (73.0294225921233 58.6915045589296),2023-01-19-17:49:56,mqgqfccmucvgnnnmngms
vtpaaepxdobopgyobklq,POINT (1.9518231299006 82.0492020742939),POINT (92.0056254083479 78.1271708014492),2023-01-19-17:49:56,gydzsqjmpvfmqwskwrnv
cxyngqzoylmcypaqnvwi,POINT (2.157074719305 79.7810460371143),POINT (47.6335565173062 25.6598293038894),2023-01-19-17:49:56,xsvhnjzbbbtkcuggkpgk
efjfheshzuhzrpgxxchw,POINT (48.6829276726868 34.2182026521248),POINT (93.6643054744561 64.9758380436632),2023-01-19-17:49:56,qtuqmzclltazjtkasxul
suceppbnqmvdieavcvyv,POINT (37.8689391579865 27.7296794290634),POINT (11.8876011911325 8.032511898227),2023-01-19-17:49:56,tcraohvvaejbsifvrfdm
ymowlpwqocfnvdtobpom,POINT (4.0761888265016 28.3689527683267),POINT (33.425153967925 65.0024880739858),2023-01-19-17:49:56,udjiaxalplwpalqunaab
oqmtufcfedqexevjshic,POINT (75.2298819012968 63.0176622123089),POINT (17.649536068612 5.2044149807247),2023-01-19-17:49:56,abugftkvrlydtcusisjw
ljxbxrrsfhbiefogbcei,POINT (8.983591192855 48.6752046693365),POINT (28.0504033279861 62.0936209371599),2023-01-19-17:49:56,vxasztijgqgyboealtwj
tuxbgdjhrthbjvbjvygp,POINT (40.2343869838847 42.0408068279876),POINT (94.7111390332857 40.5182579685293),2023-01-19-17:49:56,hmousoavtepqlenlgacg
acwdznwtpnzasvgojiza,POINT (96.4825597512686 32.4180465120548),POINT (66.2031857531509 74.792983621539),2023-01-19-17:49:56,gojozgqkbndyoxljsgwo
kqqvunelbuxxnciwcfpv,POINT (49.8911016225438 84.2268087933552),POINT (42.9779234965982 10.03004627326),2023-01-19-17:49:56,ksidicyoiizcddnxlqex
djljxhagygbkpawlumen,POINT (97.4279258151561 93.0492892842719),POINT (4.3280459835751 93.7044337454271),2023-01-19-17:49:56,vcwasbwbxgtuccjqpbjg
mpkmckajwdcprkqwczji,POINT (55.3973922475983 27.8012240351883),POINT (95.555544824828 25.0368376662769),2023-01-19-17:49:56,kghfvheuyssxxfzlwnux
wsobxdjwudvdyxjcmhxx,POINT (71.3577775572119 89.1100179789905),POINT (85.1788105033298 64.2443438460257),2023-01-19-17:49:56,fgetvkcptjnfsltkkyvp
ancjblrehtudbatusqfe,POINT (89.9485757251154 48.6015320070802),POINT (23.7151722099448 85.293554387947),2023-01-19-17:49:56,ralkpycdjuzwhphfissf
qjfdntmmkvismajficyd,POINT (23.6287864834515 74.0278205356952),POINT (40.4731613493676 49.3987381681792),2023-01-19-17:49:56,godflegwfqiqrldpbffi
jizurypgsatrlmieihsu,POINT (85.3008610111909 72.869414804825),POINT (89.1407249857571 6.1727521144576),2023-01-19-17:49:56,fauhkvzfliuotwytpbbp
iieifwowimwprnqsreln,POINT (97.3156811205292 63.5188654547178),POINT (42.5674635801742 53.302528439088),2023-01-19-17:49:56,mojhdbarekqtsenzugxa
qebrxtaxpjqrhsrxwrlq,POINT (19.4922056003249 98.0497856657879),POINT (65.8038829449788 31.4437111349005),2023-01-19-17:49:56,pmlgrufgudepegxghkok
httyeyqflurvadvseftd,POINT (36.1463343866925 49.7017824634025),POINT (96.8165216986223 56.0380717909597),2023-01-19-17:49:56,zxqufnqboviotgianelj
aaruqrtudefwmwrsjnro,POINT (34.4253108420374 7.2836052762243),POINT (91.2042792946488 14.2279246616455),2023-01-19-17:49:56,dovgvmqzhtnnivqntwbj
wvxasqjflvguqshmqkga,POINT (69.9541051771446 35.1631972385002),POINT (57.2090546044998 84.1029770311298),2023-01-19-17:49:56,jglcpvewtermrypxvzsk
rfebuciqecvitqsndorw,POINT (81.351755272575 36.4532264592429),POINT (74.1671275242071 8.9897679196673),2023-01-19-17:49:56,keftzcrepvdxqnhoftuv
tjpebknbampwrbfsiizt,POINT (77.4463015754339 65.9127292993704),POINT (75.1794508684378 52.5608753472136),2023-01-19-17:49:56,gyrafqoevrfhzozwfsen
hfcxdmrfimnendeqsjeo,POINT (35.6557247899551 53.0593392604913),POINT (42.9273714631787 98.877168472936),2023-01-19-17:49:56,bzrbtjphuxzkvkqdwdzm
ifrcormkryfvdlrzxlef,POINT (1.8032113899031 32.3806733072761),POINT (21.7933848415583 48.3098411833968),2023-01-19-17:49:56,hvykkfaoeitvmginoadh
uqxduisykrfuejzfcean,POINT (90.4065317735791 53.8774060755689),POINT (75.2906313355259 97.1818015560339),2023-01-19-17:49:56,bkqgwmcnvfooblchbjip
juriauazuaqsntygrueu,POINT (37.1659454990883 79.31707885962),POINT (79.4972481687562 78.164641713001),2023-01-19-17:49:56,yuvsdwyctzkzppiqrhnj
jkufhfmxppcyqgmkjgjq,POINT (10.8257482199366 17.4222236883887),POINT (21.3440054680041 60.7231942804276),2023-01-19-17:49:56,webcvzxfgiijfzfcakpj
qfujgseqftrhijfngjxt,POINT (10.1985248472095 27.5865041220068),POINT (62.455182281812 52.826655810627),2023-01-19-17:49:56,glfiundmqbcmkmvjkfzm
ymdxjkjvoaemhjcpkmfh,POINT (76.6319013088546 33.48391892634),POINT (68.4284723070335 53.167950317947),2023-01-19-17:49:56,xiirkkzqlyyjadncbvuf
kiduxkixsqbhtwoiygpp,POINT (4.5459116743962 61.7591978153956),POINT (88.2637736338368 66.3083257605455),2023-01-19-17:49:56,oqpuqmyvwrrcbyamnmur
lsrbxzafgsvesblpdfei,POINT (84.8579002101631 8.7056915663624),POINT (43.8108901417612 72.370902213726),2023-01-19-17:49:56,aknjeqzyeawexlxgpchm
nytvivgqugvnoeyoxeue,POINT (91.948307472802 41.5155176072119),POINT (73.9145282683946 18.8851617191514),2023-01-19-17:49:56,aadbohhvlptmfsfhtbna
liejjwyhzkbocqimxlxv,POINT (34.715378153823 46.815965925786),POINT (40.2513481977286 58.8076894856596),2023-01-19-17:49:56,hxozcneokjojlgtbcxol
jbhfirreuufoepwfdjgl,POINT (17.9919506361434 91.1966032486119),POINT (57.5857195732291 2.3694237838406),2023-01-19-17:49:56,fswybajjxbzhntiptjyr
orchsbhtdweafhdowcoz,POINT (18.3261630612766 25.6683220828959),POINT (69.4547983004925 90.5116955632286),2023-01-19-17:49:56,dkkjjupscbvyuybylfvg
haijpyqlerpkoekkjivc,POINT (58.5662270312387 5.8665510106533),POINT (12.2280757769776 78.1162542595016),2023-01-19-17:49:56,fihwfpozbmwyfkfuaeze
tmbchcxjwrxbjhxbmmwm,POINT (66.4469500085519 81.7590499369045),POINT (95.1861217179349 17.2459235610737),2023-01-19-17:49:56,qxymnejddtbocxnrgjus
jdmsiqnvwbkmiurmodfu,POINT (41.5315384087208 44.0226377162913),POINT (41.238548747004 12.379659697452),2023-01-19-17:49:56,wlvyjqadhsuesguzjtef
phjobnicnziwaifmkvtj,POINT (8.7797125425452 62.1436494090653),POINT (33.1874346291666 39.7349567660516),2023-01-19-17:49:56,xpqmhxpafwwvbuxgfvcx
ibfymmxljzccbpsloeel,POINT (62.283341681402 70.3091331576294),POINT (22.4515864480247 28.9636032838941),2023-01-19-17:49:56,noeigbjcvzlgfuokgjcc
qfozpexvnhlrzmtemqmg,POINT (53.0487668415962 17.3208186512083),POINT (34.1778172281362 15.6371416450545),2023-01-19-17:49:56,bjqbbsklwllizdklzwgw
hkxfbzyllfdgzxzpaons,POINT (97.0754062186284 21.3484628051056),POINT (42.6559825287815 89.7626746635054),2023-01-19-17:49:56,lbzcugexyqpuhleiudkm
vdiqslvqcnbcjzayjlau,POINT (11.6946214701863 11.1253509537695),POINT (37.0076998296677 88.7490562636879),2023-01-19-17:49:56,emohklmmxkxbdnneboio
riyxxagkbiiguuvivwuy,POINT (62.4144992714666 42.9318856921843),POINT (58.5696020780406 80.8176658467148),2023-01-19-17:49:56,dooehzmkvbxxoblgopaf
nnfpngsxzgkbfrsymfdu,POINT (3.2336333912188 23.3593563883252),POINT (95.2334227535812 96.3603656896479),2023-01-19-17:49:56,tgfcvbgfipnxownzguwp
mzbhnqaocqcauoxluajk,POINT (45.4491455894965 98.1239707120943),POINT (42.9195918803954 8.0182315886219),2023-01-19-17:49:56,wivtwtrakalfmribhnyl
qeftmwmkvwlznupjqzza,POINT (12.8518970652075 91.6724489731652),POINT (13.3278347901505 4.2109616035862),2023-01-19-17:49:56,kwymvhysdmngnjxiiosk
dffvqgkzjizppnfmotxc,POINT (83.0675628947841 56.1722632803788),POINT (40.1399093602191 18.0238082249854),2023-01-19-17:49:56,jzylnckagsqxqpavzdsb
kvvefxymoivyvlhgwcpk,POINT (23.7841844377094 70.5778174626926),POINT (40.2347568546586 46.9600893419873),2023-01-19-17:49:56,stbiozyuekyyapgfqnch
owuomwjndjopqphepcgv,POINT (1.7167258952798 13.5698230485252),POINT (25.2508213061872 76.0423442400988),2023-01-19-17:49:56,dgfcklmbccgkpjvixgms
cbmamskhqcuzjhqmqfgb,POINT (15.9116085863747 48.5439222342098),POINT (20.5579299679695 17.6241945549938),2023-01-19-17:49:56,sibdrutknbkgcpbkluri
oyfgpjwoutetlgzhsrqb,POINT (92.442278651244 41.4344252303046),POINT (63.6765146340872 40.0018130501504),2023-01-19-17:49:56,mvmkcocotbgtgpqxqzre
uwxccistcqbddqrbxppk,POINT (14.0664147313798 25.5212101577328),POINT (40.7729198794823 14.0136936384768),2023-01-19-17:49:56,yxqsoayeubyntzqevleu
urfdciaovpxxevubbwbv,POINT (51.7279453816535 5.8553344609759),POINT (85.7740751981295 27.2735602724944),2023-01-19-17:49:56,zbaisunqobffmbsohxzh
yiiwltyawjjqdpqeutut,POINT (39.1712637883527 30.2897309881145),POINT (42.2091016279669 28.1691102508797),2023-01-19-17:49:56,qjtxhdwrumvxzzqrtxry
mvwmjsrlwzsbfedjjrwo,POINT (98.1467669711484 17.965076886109),POINT (63.7456340577524 69.7420863333358),2023-01-19-17:49:56,gjudnthiohglnmydwcuh
kpjjlshkczelxxlapuvm,POINT (54.0833391493219 64.5231490936923),POINT (20.6877152008717 88.5251696952495),2023-01-19-17:49:56,ewerwskdrkfydfbednig
ehrjrhpharaqukmobyss,POINT (75.9362764686452 53.8597873509093),POINT (86.3283574855463 64.5864455687873),2023-01-19-17:49:56,ztfthwiprvgnwdxcjuxv
zgkxevwirbwghtkpvbax,POINT (22.8534895703239 31.7723792809214),POINT (71.9987494500894 70.8174505619923),2023-01-19-17:49:56,upbexwxfqhjqmntzswxy
mmlwofdcdwnbvpzbpexj,POINT (39.2487172783891 81.9684520013547),POINT (28.4891084683645 50.7496221304134),2023-01-19-17:49:56,bobachdzcoewciiebdlb
bfbekgrhvghduqnnnjni,POINT (91.3830696046586 79.4608220099438),POINT (7.6987671955125 76.9814384950177),2023-01-19-17:49:56,jzfijoyfxqxvtmlkuujs
ltdwkireaknimqmevxzx,POINT (95.7147574501904 48.0753602327963),POINT (85.4770311875973 73.8330359798161),2023-01-19-17:49:56,skoanwfjyhovpayfqyzc
uviontqkigaxkagwmjqr,POINT (2.9008858067445 52.3195352484174),POINT (89.2792153950684 29.7917004140646),2023-01-19-17:49:56,agzxjzozcgllrljzxiri
pbdrwkcqaaazkzrxqfpz,POINT (29.667279512963 67.5692646074998),POINT (95.4459134280246 23.9826440453998),2023-01-19-17:49:56,mthgpjwiowlzvbbuklsl
erfdhtiwhjaomovzkkht,POINT (84.6025347425413 34.4524817703715),POINT (97.2646438266063 73.2220627496581),2023-01-19-17:49:56,bawviyaqnztzadahlmjm
qujyeyogwjyjaxuxsxzl,POINT (43.3605406109065 89.5318999462422),POINT (80.0556783981896 50.0262941492207),2023-01-19-17:49:56,sfctbwpytlbklptboibg
jajpszslkyklvwhpunbd,POINT (62.7774540583051 88.1267255838523),POINT (35.7756010369666 6.0698978113745),2023-01-19-17:49:56,ohboyepjmiklcgsssled
qwykohpxleyljmccyhqa,POINT (76.5379616063484 50.5948105964994),POINT (39.2731659740563 38.5518325111193),2023-01-19-17:49:56,lyrwkzejkrfkgabqkxeg
kjwzeiuzbpymwaazmcit,POINT (20.1989991378964 42.8355881600564),POINT (97.1514290521255 39.7679562011993),2023-01-19-17:49:56,onfdbgbttlthoutxcbte
bdssfmlwuiekqfrkwtqo,POINT (17.5560350574801 24.5514325843514),POINT (3.2705790294204 69.6957253880693),2023-01-19-17:49:56,wzgjtdngugsbweilrzua
wpkslmjdnmktvzxwoedx,POINT (23.1311017728488 90.8271593688456),POINT (63.9989860241484 25.2317727565356),2023-01-19-17:49:56,xghwmlkrhrrtgiplyiwj
huqjoropnxkehvtmnvye,POINT (38.2434381864639 37.7768510392558),POINT (15.6114308464514 26.2888408202972),2023-01-19-17:49:56,qnnnvlakeicgbsvdhjsn
cwuutftaydnvxviklqku,POINT (86.784732170615 68.0674445226543),POINT (41.5078543760731 12.4347884383254),2023-01-19-17:49:56,ntjgagzkqiushtbwzzmw
mefavaygypuqdmiuwiut,POINT (70.2347657874776 1.1499513881466),POINT (8.2768001323971 59.2348037863225),2023-01-19-17:49:56,gbodptzpawahhsjtchac
slbxpupffhubkipkzcuc,POINT (50.663435753529 46.4324710283649),POINT (95.8953709566928 41.4991005998399),2023-01-19-17:49:56,yxdjqjungsxumhedzdsh
uthhcujyemzlsniodztm,POINT (59.2741570617543 6.7459224701271),POINT (11.3517716592463 49.5646106101096),2023-01-19-17:49:56,juwurkbdfvjpjjotqpdq
yizkuutvqlrmdwsohngh,POINT (14.086057239765 68.5217902580593),POINT (74.2850588112777 85.2680514328894),2023-01-19-17:49:56,grlpfvvtaqingefaetop
qjipsjpqongykagmdnxp,POINT (24.3992250061437 20.692960667185),POINT (7.5552376424252 9.8076726841619),2023-01-19-17:49:56,hzcilrohfvqaywlqrutu
ahejwihwhpbzxhevlzbj,POINT (19.3415485907836 26.1888238245922),POINT (36.2388460084337 66.1461984325073),2023-01-19-17:49:56,ajzuhbsdrubqqydnfblf
zprttphazysmmvcyzftx,POINT (8.3510746880187 28.5061854352706),POINT (71.2427591083588 46.2912802493208),2023-01-19-17:49:56,wmoiaxhtcgmquggtgpts
zkddtbhlfqclwgrjpbie,POINT (45.1629007813939 55.541735391392),POINT (13.0595284372244 35.9094293090143),2023-01-19-17:49:56,zhwmaxvkfqsndkvhtboy
ynmliucxbnxiwgvoaopf,POINT (98.1051368635648 91.8608104957882),POINT (24.8451367711302 42.6069952835472),2023-01-19-17:49:56,hhgdlwhgeufczungaxia
tccaagyojfajourzvfvw,POINT (29.7951490672431 45.5867905089682),POINT (66.8214453027907 5.7782805315953),2023-01-19-17:49:56,xbeksshrocqasdatzkun
vngtsflgqhhqjdjfnuot,POINT (53.1248138911362 68.2175825838946),POINT (45.5882057586833 67.9514149270508),2023-01-19-17:49:56,utbxjivmopyfnqzgoaiq
rpzvuxrdmdvcjvwelfju,POINT (27.3538164859771 95.0000400785834),POINT (64.6684031081698 52.672015811576),2023-01-19-17:49:56,akqhwmdtqncbpqmoylja
fsyjnzyumtgiagrtszqr,POINT (91.6227491618602 83.4329934541992),POINT (55.0310135913725 74.1583092679197),2023-01-19-17:49:56,tlgmcztlhstrxelqvyau
bwqwvpnuxinmvbrwmjgh,POINT (9.2278042338408 18.645750945398),POINT (54.6468339179176 8.1660149644609),2023-01-19-17:49:56,imbtrirbjcibikotnhqd
ihpygairotwmvlhetcxy,POINT (80.4162278997075 97.295748358005),POINT (33.3840467869903 46.5609262812421),2023-01-19-17:49:56,ttakcxxmwfofwjdwltid
bvanabfxvpvdxkqeheoo,POINT (76.1468032221023 79.1000819575559),POINT (14.8666345289036 33.8313643228534),2023-01-19-17:49:56,cpoazlmwwyauqpyhozqj
zlhqzcvaggxmcqpjsihn,POINT (5.3496820407158 54.3623745085539),POINT (36.4736649922674 7.008952739754),2023-01-19-17:49:56,zrnnumsdpwvhzfxjgotn
uctzcqotootgsmoxnabt,POINT (5.3592281847672 43.3377245149396),POINT (84.5886071768811 9.0369944699002),2023-01-19-17:49:56,mgwkebgyxwasxgjkpqpv
qbwnsdhhxmaofcuijxoo,POINT (89.8404853911203 73.5612969903973),POINT (82.521023395226 23.0890877673045),2023-01-19-17:49:56,vmowfyoxgagdicdzvbwk
gizseflfrsbwjhdzlnyo,POINT (50.4680214197848 6.7548566729744),POINT (68.4743876268175 74.934921988611),2023-01-19-17:49:56,bwzfsbpkgkyrkkkgioyp
xiprerbyeyzwozbayqwr,POINT (79.8375412034721 19.0788443926122),POINT (65.1680559958173 94.5700092930596),2023-01-19-17:49:56,adnqdokfxzblevryumsg
jxyfegcfnnjaehtkolhj,POINT (49.9155265515592 57.1075464717011),POINT (91.8267855107633 42.6991676595072),2023-01-19-17:49:56,juglpcmwgjosrbgpgwsa
cghitalwygtiasuxdkly,POINT (60.0895461491216 7.9507690873217),POINT (30.9021180024132 55.5600971661902),2023-01-19-17:49:56,sgecvqalfxexmmsubsbp
borwmzyjgtsfjdgnmoyr,POINT (15.4168570685876 19.6320027586822),POINT (97.6786651967645 57.1707041977316),2023-01-19-17:49:56,qdwjcdznyhsaggoxxoyh
rnwlcckkxcbkxhzazfgx,POINT (85.4916167551889 80.5387937014043),POINT (41.1255961723038 39.2342894670324),2023-01-19-17:49:56,xiphbjogaijkzqnmbzcd
hryajnpzzkqsdnwwlwkd,POINT (95.7718718223244 24.5180680375504),POINT (76.6711405575164 10.4047692687722),2023-01-19-17:49:56,cipxurwjmpstbuhbukcz
xbajygaqpeypqevsixwv,POINT (16.4815901822802 47.7084979708481),POINT (29.5935097566715 71.531548965996),2023-01-19-17:49:56,asegckisohpdeqparfjx
yetlzggkxgwcwtallwrn,POINT (51.1710680771339 58.9827448219166),POINT (16.9893324651122 18.5441659821659),2023-01-19-17:49:56,awwlvxmsrbnmnluacxoq
gfdozxmfmbhhfkiarkop,POINT (74.0624702825406 67.4137159499729),POINT (39.1380585507712 45.3419620394627),2023-01-19-17:49:56,yghmvszzeeiworijgfjs
zptccmhjjosvihkptbvo,POINT (38.5605003873962 22.0211474716592),POINT (45.916773840673 52.3803451598547),2023-01-19-17:49:56,gftwhwxjtwhsrekodvtr
eclhuoggquhpofcipcjt,POINT (96.2088696343393 75.4736799431537),POINT (26.4055517995353 36.8750054570008),2023-01-19-17:49:56,hjfckfecfyqlewxwkdjt
pcwvwvcvfavndhadneub,POINT (88.1251819661398 93.3541525234734),POINT (45.129799666571 75.9940848908654),2023-01-19-17:49:56,tqihypukxltvxgatshho
qknahhujjvssokjlvhea,POINT (23.7598718516312 74.8290363028378),POINT (52.8447006597954 29.9201875289861),2023-01-19-17:49:56,tnlhlitieidbesymxdoe
tcqvtjlhvkewcftpjcxb,POINT (36.686906661586 90.9549186871942),POINT (44.7737173183887 83.5483942051891),2023-01-19-17:49:56,fdtyltyrmvscnfmprnuz
envvzdvhrkqjjkxkmens,POINT (78.3616003730361 76.6157432791828),POINT (74.2483606109612 73.0190155679738),2023-01-19-17:49:56,ydrychkixqhdslbdtabr
zluswjprraaolvpqekdq,POINT (33.9187774747466 69.4463950880982),POINT (14.2188619079063 98.1972932422032),2023-01-19-17:49:56,xslwdlfnmqlqzzwlysal
juioooxuscvtittnhugt,POINT (65.7839573066703 46.4185616630669),POINT (91.3807153987865 53.6300001178054),2023-01-19-17:49:56,jvroegkdqahbzyjvtedc
wvvwuxeyvftunfjiantk,POINT (28.5272870499249 79.124088128851),POINT (3.0138020794084 64.2747926657066),2023-01-19-17:49:56,hpwmqmzpdbtdnqnunsru
xouoccwrsirrhmmkvjnt,POINT (8.6177113104947 35.9533493341411),POINT (71.6105125478279 65.7337542427343),2023-01-19-17:49:56,yolkmknbqojunhkhkmhv
hpydjibwjrylhjznqepg,POINT (97.0238659097272 50.0778495382319),POINT (77.0404547760648 3.6749933564338),2023-01-19-17:49:56,fsbuxkhxfggzgfkcmoyv
