region,origin_coord,destination_coord,datetime,datasource
wsgyegoobjihuhrwchlo,POINT (43.4041384405944 83.7517081447151),POINT (36.1344543463133 3.748435560303),2023-01-19-17:50:05,tenzmbbytmtrydrloytz
mplgjjzsdhmxyzhkrtuz,POINT (89.839859888907 70.8790223037695),POINT (93.238612238524 1.2660617111012),2023-01-19-17:50:05,lnuuhwszswnluxaedbla
crtnbxcwbkkgrgxhqomf,POINT (69.3505448170253 31.1587092907408),POINT (82.1674487126731 93.5547202754038),2023-01-19-17:50:05,hzkkjaigieiewlxurpat
stmmgpxiwklfkzdlzrvp,POINT (36.4069910089834 55.1664193717207),POINT (22.4150848127523 33.4531990013748),2023-01-19-17:50:05,wnslcwsycmkfjzvpvwcc
mtizpmbgtfsvxfbwjhfc,POINT (70.0275951438042 68.8095437707009),POINT (6.7489828133447 63.1675235735156),2023-01-19-17:50:05,jkwhzdbygrtoafenygwl
vccgsgvogtqbppxhvqdu,POINT (19.222515898669 3.292084745563),POINT (71.3066660763535 96.9588530879652),2023-01-19-17:50:05,itlfhmdkcynikdzwebwi
umcjikvhdrrhlvdgbuvy,POINT (90.4245327560602 60.8569416883088),POINT (13.2607688213744 41.0418958809903),2023-01-19-17:50:05,nojzinuyetjjokoszzwh
dbcjydhlmhezzyomquan,POINT (58.4780712900726 24.0633427445477),POINT (71.3038586692258 43.5550916640905),2023-01-19-17:50:05,ohfbwcrhdnejhdiqjcol
insaduvgsrsynliuyivv,POINT (38.8840440900492 85.9433164920523),POINT (76.673474436285 50.0902538671669),2023-01-19-17:50:05,rzohycrhqgeatmjfuiha
gxqnrkcfdbseospkhnes,POINT (59.9238688313922 22.2354905997038),POINT (54.7599111704994 97.1364178176771),2023-01-19-17:50:05,tahojgyudugdkupeusfd
huccberaiysrlwcirvij,POINT (85.8576882266757 32.2933393946081),POINT (93.5859101642265 15.7323790755677),2023-01-19-17:50:05,mmszrfuupbvxnilxqljn
zoskxrzwqiahhepecexp,POINT (35.1207658376513 61.2807303142513),POINT (51.2476298940628 70.5329420304169),2023-01-19-17:50:05,fdvvuxfwkzubynbaemui
xkkrpsumhewolrylmadj,POINT (12.9747358920142 12.7113073745544),POINT (14.4010408010569 94.9324079860461),2023-01-19-17:50:05,nwuhuwrzlxwlrfyqtbmm
gfiqhdgsmzupjqyxujsk,POINT (46.0766274640516 25.0855459864294),POINT (64.4025014866841 75.0645258442732),2023-01-19-17:50:05,zpagdhimwwvgtengesnp
aceqlbyfovspgyfslhdo,POINT (10.3671166463643 85.6440802022603),POINT (43.5673899171977 22.26647136863),2023-01-19-17:50:05,ymlflazumkxuymvwvwhx
twksefmwystuqvvvscra,POINT (97.9629986953938 6.0832143329612),POINT (13.9268222134852 88.712199499373),2023-01-19-17:50:05,adzsterklbjrhvwyxdsx
vjmkwywuqtrkoajudwze,POINT (94.4713651645752 82.9681148328415),POINT (8.3757019563071 41.6592600809498),2023-01-19-17:50:05,dluhfmpzcwixquryadct
jhqpsbxygnllisvrmsxz,POINT (26.878175924776 53.7507427305672),POINT (23.3423249463296 55.2003956640312),2023-01-19-17:50:05,muthtxmluhaqhyjwqyuw
husykbxzrubisbasrveb,POINT (23.6533329750145 74.3848885717447),POINT (90.5050313167045 69.1893281588618),2023-01-19-17:50:05,ksljyjtzxsezblqwweow
qdgktqwjtkfwnkcdzhwu,POINT (67.9425350824889 36.0008696244205),POINT (48.4250895346576 78.055173408102),2023-01-19-17:50:05,ltinmzjukjoxrdljahaj
esgmguzvpbonxixgvsra,POINT (48.8640658816956 17.8849190601361),POINT (26.4681921336502 16.8749153464977),2023-01-19-17:50:05,dhjsgdrlcnkkvecwqhnq
ngfwangbqgkrmynmzork,POINT (48.3941902148222 20.7418999186429),POINT (78.924956215802 77.6164951069835),2023-01-19-17:50:05,idhtyvahnregyspycaam
fwxfzffzsxrnasivdwiv,POINT (6.4310621345268 26.1015602107359),POINT (81.2161758546109 96.0451860636566),2023-01-19-17:50:05,lxdgirknqrnunmprfsen
jntwhpzzmxfdsdcftiwy,POINT (69.7408467958055 59.5646674037607),POINT (4.7844067024368 71.0857080756668),2023-01-19-17:50:05,jbdqehvbudqeaoyiozjc
bqugyypkircdganlgcxw,POINT (18.3225371056002 55.5904623064953),POINT (96.3705809980364 12.5846479965152),2023-01-19-17:50:05,cjluionodhzliqqjquou
cffwmofbhwobwrgeuatu,POINT (59.4982934300306 25.1495702449448),POINT (82.7467115486052 68.8605189519453),2023-01-19-17:50:05,oxvqpojuplszbjptauka
acupnunhyrtwrhofhxmv,POINT (97.7681880933341 98.8722982054296),POINT (67.3152524824677 84.2488875720844),2023-01-19-17:50:05,sgjnqlfaejrvjfuxzufx
gkdmytllkggstrjtbekr,POINT (25.1819758021563 27.6430600994013),POINT (81.4388201128632 45.8916804296499),2023-01-19-17:50:05,khvjhgqlbvswhoggvanl
mneiefxujrhvxclvktcj,POINT (10.027077250133 65.0536966101622),POINT (82.5218467221709 95.3864799821911),2023-01-19-17:50:05,iuvvxkpihubcjdtiqcdz
tudzejoelhuldmglrheu,POINT (7.1141822842539 59.4069060059462),POINT (9.6709256312516 45.925363528937),2023-01-19-17:50:05,ouhfpznpufzdobxraqws
lsvmwrifzvpwhlxotiuv,POINT (27.9914279809224 26.6703889395706),POINT (24.3425565159663 84.0949530916542),2023-01-19-17:50:05,lleewgwfaiefvgqlcrqs
dgrnjrroxxmunirfwaei,POINT (47.1205966904629 41.2701084374982),POINT (64.7874089150857 34.8569948438251),2023-01-19-17:50:05,jsmyrzepnuippinoesuo
ybpmvsxpkqtnjlkipvva,POINT (1.7584689939838 93.4505498934903),POINT (38.8358672960302 71.2848240634215),2023-01-19-17:50:05,slvqicricjptbnzcyuxy
nhxebedbjrptrixflqhd,POINT (54.2517426170851 20.3675731065185),POINT (72.2576566811103 96.1750302068861),2023-01-19-17:50:05,qzlnnprffwfbyjzggkng
yuumylzaxedkzpeljpmn,POINT (48.5226175380458 97.3192832302339),POINT (32.6707717364711 11.9420054778366),2023-01-19-17:50:05,hkbelwijtjqbwlmwujuf
vryedsoxuabicdpznevj,POINT (29.8536105107125 41.2067377669057),POINT (55.683076592897 26.7822708783032),2023-01-19-17:50:05,kzjgfbhgeyilbgwwnxsk
lhxrlfpuiqthivtgsxnh,POINT (71.3073455429298 10.5215632595638),POINT (82.1178559716496 68.6450237760217),2023-01-19-17:50:05,onhevxzelknqaglayhtf
lwkqyodnbnjiyfpdyzhd,POINT (81.6738190152812 83.0469106680309),POINT (2.6282440668514 72.2803928126046),2023-01-19-17:50:05,dgfouzlsvhbhowiiyehm
gnnvuulfsksyhqlpymhz,POINT (90.7494182886258 78.2362222491911),POINT (50.4963451738753 41.7589334829433),2023-01-19-17:50:05,fumnooxjrzczrwcchfsr
kknapifgtxfhszthlnto,POINT (19.3630978144305 1.6720967857092),POINT (17.8229971459529 35.7930202035843),2023-01-19-17:50:05,rxyjxplyqnajmkiibows
rajvtwcvocuxqiqquvyk,POINT (47.5480654811506 13.1922450538745),POINT (57.5826026656466 75.1848209767396),2023-01-19-17:50:05,degqsnbcfdpxdzyaqgfl
fufdpypkkhyitfuozlua,POINT (32.5789748125059 88.069469756546),POINT (80.5666877963034 23.008169631107),2023-01-19-17:50:05,tqwbqyxewsnvuukposzw
xxvkmgkcgaxkdrayuset,POINT (31.6136124729783 19.4447896782914),POINT (53.0604585499016 4.4814036883709),2023-01-19-17:50:05,zzoipukxnapmkrifhxwt
cogprgrrpdvfvntnoqds,POINT (13.2854334300774 80.4265686778535),POINT (25.1588835496771 90.2942158161017),2023-01-19-17:50:05,xxaiundwhdmlrbcjwztq
mmkxcuujlfqnzsvtebqf,POINT (64.0876281332552 87.8817582201468),POINT (45.1271667716659 53.9375491126839),2023-01-19-17:50:05,zfoelojdfgljwiipdrmf
dzleygxveshradqxftqu,POINT (59.2170234711574 65.3585775265072),POINT (44.6116196146425 94.7377556276122),2023-01-19-17:50:05,bqtxsqbyekfbbkzmdvuk
ijzdnkomzmwtcixoemsa,POINT (66.6584545772554 52.0818179248839),POINT (7.8088279538059 88.9402181249472),2023-01-19-17:50:05,zxvstqjkyyjeoutnkisx
axkouqbpwkvqsyeqkymz,POINT (50.0623762342979 35.4321758065387),POINT (76.5053663780899 11.2864964702944),2023-01-19-17:50:05,kbxseofqoobhvcmxfxnm
aoluxhxukbpdrbhznhia,POINT (4.4777426354825 18.1790962152196),POINT (53.6669202127287 16.877291673312),2023-01-19-17:50:05,atvyshlmexrehehmbpod
jutkdefjuorgboljfsbn,POINT (78.2984510098948 66.0423563404176),POINT (52.6303610097006 73.8518463762049),2023-01-19-17:50:05,akoapoahosdyaskrnkzo
phruafpfmpxtofckwhai,POINT (20.9970142750711 78.8838963341945),POINT (59.3459854608414 64.3408133931473),2023-01-19-17:50:05,egqdebdcmczuybjtcltp
dgmgewcofwerprnwmehq,POINT (76.7983974077158 27.4149345480593),POINT (54.5768668614127 4.0477272527566),2023-01-19-17:50:05,pduynklnvsjfptggffcq
mjmhmhqraayuuhdvbuop,POINT (47.6165291678085 96.2916243775221),POINT (81.3421288145941 47.2052976044044),2023-01-19-17:50:05,uyaojoawrooxhukeuyap
nitmdjrrmkgiyncuomto,POINT (80.0731266657448 96.4990273255164),POINT (92.1919061928133 92.560675204795),2023-01-19-17:50:05,kwbndftjxxsrtsfgsvrz
lluprdzqqbobemndhygg,POINT (13.6121563151354 4.4298132384444),POINT (92.1020638174355 63.4614564806244),2023-01-19-17:50:05,ojtsibelwhdiimmtpxse
zjgcmnncapfkzzkvymis,POINT (87.0870559396644 28.5927872615948),POINT (20.9824803165234 93.4286400357061),2023-01-19-17:50:05,nxbqlagnyaklfzkkyyla
mbjkggvzdxachlqezbmm,POINT (26.0101907433244 95.7836958590655),POINT (24.0179428450894 57.6005457410336),2023-01-19-17:50:05,eedekaxblightvciwrak
wzlxyarzpluglsyxibzg,POINT (2.7386066074351 44.1463341430601),POINT (90.648529950286 67.6743073491122),2023-01-19-17:50:05,lkvnwwbrlegodactodxh
qyixungzdpmcegnfnbpa,POINT (70.8225024773635 39.1304520610187),POINT (71.6877048740492 3.5862994770688),2023-01-19-17:50:05,qbmiukfvndqugdknczjs
jvxvjkgkaqlywelbkiow,POINT (14.9764237229832 66.5918969608766),POINT (65.0556099442076 42.5669373871401),2023-01-19-17:50:05,bkduoipffumvjqxejjkh
tdbnzjnykgsidyfhjuds,POINT (57.0706426330729 41.6682910651549),POINT (20.0292443202521 84.3300289858255),2023-01-19-17:50:05,znbpffujdhfexanchlbc
glqjdzlhxbtltjfcpbza,POINT (95.6862066663806 69.0913410608352),POINT (44.9790092845781 40.336882224669),2023-01-19-17:50:05,xqfbkdvlepmokzfkzhob
lttunvamraqsruczymff,POINT (88.1092354725115 72.2249801600198),POINT (21.7269719836296 87.8521776795756),2023-01-19-17:50:05,tibpfxhyhxvtwsrsnfml
pgdawwvyrreceodnpbpe,POINT (29.5092589801588 54.099848700401),POINT (68.9522831889288 90.2022357964808),2023-01-19-17:50:05,kqktfkmiwwbpvexqliwg
elfadfscvoiokmsawzsq,POINT (37.2611557482441 18.0914872128897),POINT (55.9901730445402 83.2830666473043),2023-01-19-17:50:05,qmbvhlsuvknaiuxucxqq
lqicyxuwmvruxgigipuz,POINT (9.6155221862433 79.1272462948135),POINT (75.6714942104671 57.4226187479351),2023-01-19-17:50:05,uknisodiltlpgfmnugqp
bnuugnwdymuybjuafwkj,POINT (56.5977982423732 44.6685673691587),POINT (70.9867397713966 90.6339331098657),2023-01-19-17:50:05,wnxeomugowtruwygsorm
uahdydewfothzacffpzx,POINT (38.8361910189231 56.3692119054465),POINT (33.4166794465982 2.51336774902),2023-01-19-17:50:05,ecfxvtdximlnazhgumjh
trqhrdwyjobnziwtzwtm,POINT (8.1148711627855 24.8128596979978),POINT (76.4241666645149 24.6037476874646),2023-01-19-17:50:05,wzydlfgfjorznxuyhhex
fwcyofoolosppuzrryhq,POINT (58.6837485699065 24.6781165703196),POINT (47.9914059177854 78.6524276706128),2023-01-19-17:50:05,gipxbqgwvhggybdninmw
dbijdrcjscsdynlnfxnf,POINT (46.7355306188675 10.7825630082046),POINT (35.7810248470505 27.7554167782707),2023-01-19-17:50:05,ggntvyklqokntlsdvyxw
mtqfptjjuelbqcisrfxj,POINT (56.7867247290472 12.9365065744641),POINT (6.3589953728269 55.2117509347882),2023-01-19-17:50:05,qolqecbkndwzhjtgxbhb
fadhvsrcnodivjbvufhd,POINT (18.8507380407328 95.886816342016),POINT (95.843359779038 81.311897926785),2023-01-19-17:50:05,xjgohtptxaciovyothyu
lfkdzlxqwesdaaacljqm,POINT (56.8534360965727 77.6971947336504),POINT (23.3546098095048 25.3020167770668),2023-01-19-17:50:05,fabfmobtznhdwdrbdxfe
bnqbslukvthqmvnvhzfq,POINT (29.6197842315077 13.0520759391984),POINT (51.2158321833675 83.3910972951633),2023-01-19-17:50:05,iozcxnxvxcitekescenn
sxaxrqbvtlbvrrebllzv,POINT (50.3718183050498 42.4554234242585),POINT (67.4424632735996 69.1227485037122),2023-01-19-17:50:05,xdceuympoywhfoshvbdh
akxkearoqcklfbwdqqnm,POINT (82.3976217935283 28.3903298842139),POINT (55.2752972085494 67.8635018177166),2023-01-19-17:50:05,unrsbgfptbofuqqdhdqv
ghpodjgnrhfvgrozazit,POINT (15.3993142244234 19.5394604559976),POINT (77.0844608199218 9.595797914182),2023-01-19-17:50:05,nnvbfgkofsuvqbqyfkax
slsqyzvnamykojakbbem,POINT (58.8878467186915 51.2372471830525),POINT (95.5602942774313 68.957902960914),2023-01-19-17:50:05,hsqpsirumjokzwgusdei
ovnfefwqqhxdiqgnoxda,POINT (75.0454422431533 38.9950561829123),POINT (42.3029561431175 32.8595747304739),2023-01-19-17:50:05,tbrgplkjnousqnlylowh
sxeldofhcpjqrdwpizky,POINT (69.1642099300263 12.004079872231),POINT (3.6254024143801 28.6966074909472),2023-01-19-17:50:05,hrxvfyguxelifktnqjpn
espuzpnomqwbcjnlkfvw,POINT (90.5771407895085 64.6502647251137),POINT (15.6756255726765 79.9067092848483),2023-01-19-17:50:05,paoxrutwgegqtmglwglp
ghvqqmshczbqvbjljrlr,POINT (36.3408203733356 42.4941737594552),POINT (39.2913930984174 65.5884373722138),2023-01-19-17:50:05,csvjqpnzpthtphplecbi
kmofudefkgjnzsiryrgu,POINT (50.6036986271384 43.405419759091),POINT (57.5385428433042 32.2490094314714),2023-01-19-17:50:05,rtgzbhwhjstijauxtubm
mgdmjuzghlzaxiessnxy,POINT (34.2311406203848 78.2494091871578),POINT (70.9287996789421 7.3142074707138),2023-01-19-17:50:05,imbxiyrcsjfpqqxdnoly
fbhmpkhjhzoelsayuoen,POINT (14.2754681648413 30.418767263214),POINT (60.7336443595645 52.5176890557082),2023-01-19-17:50:05,yqhwksgbcyrdylrhmylv
oumrssaxtkllxacnqpjw,POINT (70.3213976175065 86.2723955601829),POINT (64.1994247391938 56.600591377059),2023-01-19-17:50:05,qlwtuskgraiusatyoqax
oqxvsvgtgqjqgzwpnips,POINT (56.1028450022831 25.5955300871063),POINT (27.6654954556504 66.6640203128722),2023-01-19-17:50:05,qozigjtlhuyvfxzztvzd
wbyogndfymtqzifyxjff,POINT (32.229334663553 87.4475028460125),POINT (91.5425624828906 35.2366491982262),2023-01-19-17:50:05,ikvuxwzhldxypallnboi
jjxxkubtujyuaouwoxhj,POINT (4.4401320376134 11.2831172634387),POINT (72.0366670710611 3.0211654740771),2023-01-19-17:50:05,wqafubejwygzsgiehgfz
lkwrxuyutktwwfybnwzt,POINT (98.3005590594139 18.909764927794),POINT (15.446757319182 71.6074101138762),2023-01-19-17:50:05,setdwapdfbwakqrkqaku
nzmlgnfnjynpqgftaxie,POINT (39.5551241260718 10.0010682613525),POINT (86.1263395797701 36.8202467738955),2023-01-19-17:50:05,hponpstpwkwknaudhyfq
ggrbwligmxlkvhecsemd,POINT (82.1008582718389 11.3885961919978),POINT (83.1206895241805 88.1620524127558),2023-01-19-17:50:05,tqtsrtksyojpjwnokoda
rrscrsmmgeibeuyzcful,POINT (44.8579855245725 17.3826913289222),POINT (41.680374506758 72.4666809343127),2023-01-19-17:50:05,dxfshtmwbfvzxidsmumc
aflhkookdzznljtfxvdf,POINT (32.7728057702076 41.6880243587733),POINT (68.5237407245528 73.0259135052535),2023-01-19-17:50:05,ynctwngdvmnaiikszjdv
bkdndcumnxpkkcltgxdz,POINT (89.9622595046168 76.6589165624532),POINT (83.9916563198998 50.8485302120797),2023-01-19-17:50:05,dpzwfkdwfqgpyqgduxij
xmpoiqljumtxpnseszly,POINT (17.3945134282493 68.9947722699252),POINT (83.6741894046829 93.7618675252674),2023-01-19-17:50:05,nzufrsrprytsyqvyxeaj
xscglhthkuxzgajrffxc,POINT (6.631084989288 20.8113576365778),POINT (92.498822137387 94.6160414228853),2023-01-19-17:50:05,bqyroetvwcwpcfyupcon
nlwbmkcsvkibvnxtqqaz,POINT (16.324145123731 85.4981683945226),POINT (53.3126141264445 79.4846884077525),2023-01-19-17:50:05,yxyworbmblxuheysiovf
hvjhwycmbmrqfybpsbfu,POINT (38.1847502684262 81.8162438721781),POINT (9.7238332055243 83.8189288095764),2023-01-19-17:50:05,tiogsrvnwapwlnqvwdwy
imdvnwabgrwnccrfdndr,POINT (37.6794752682828 27.6878273560744),POINT (27.6420834930973 66.3726684580803),2023-01-19-17:50:05,thommrtmmhxdwhzruogj
fawtcaqmfonufijrrmfs,POINT (61.8254882000669 15.3016098600239),POINT (79.6422138262564 42.2933512724869),2023-01-19-17:50:05,rqnhbmazpmirrkmvelas
zeyjwlsrxhjusbqaoinb,POINT (1.0694471672337 94.6068897147161),POINT (5.0496696734141 52.008208833187),2023-01-19-17:50:05,hiftzsmvrmybyhqqubnz
axpryfbsrxbltwcexxzs,POINT (27.5524989991296 46.0220113816068),POINT (63.9404455496244 31.6360955672018),2023-01-19-17:50:05,nmbdknsgeqsyajokyrmu
dsamcmjphadktvfanavx,POINT (40.3635798552242 32.0793940004414),POINT (3.297375952013 76.7257225261136),2023-01-19-17:50:05,wphvahfuvyteybqnnvbk
pnfneypqenznbezbaadk,POINT (22.3062357992868 32.6260881454728),POINT (62.6825559578118 40.1416671545865),2023-01-19-17:50:05,wlrbkdakerpgoxspkcqw
qzegtaxvtutitdwciwxe,POINT (7.7050733454044 87.7265740119071),POINT (93.1762969324173 40.4782113231202),2023-01-19-17:50:05,appwqwifwaerahwgizyz
kkrhpzwrnpxtklbuhisz,POINT (94.0052953281351 37.610076593598),POINT (77.9263697827456 94.4983891629148),2023-01-19-17:50:05,ouudpmennyagjoxnleft
fmcnuufxjevjplzdkgfu,POINT (57.2628588697757 40.6256860942915),POINT (54.9756121941826 30.7239138814119),2023-01-19-17:50:05,oeqwpvjdxwaajztwxsbr
foqdizcqfxisubhzxncf,POINT (21.8867372060016 13.5615602774356),POINT (66.3220204312766 65.5831004302765),2023-01-19-17:50:05,rqceqwtghvrrdxjzquyd
lrsstymttbyrrywcnakl,POINT (15.0425076804182 61.4716468567698),POINT (98.5133562887519 30.9167296278157),2023-01-19-17:50:05,glynhdppdwnyhdtjutox
guhcrsdolwewwyogmcen,POINT (21.7688197403518 40.069094010974),POINT (54.8707903039605 90.7638806279314),2023-01-19-17:50:05,kdzfcxfhcwvolbhzizwj
damrswauleuealomuepo,POINT (68.5358929784577 26.8079313740044),POINT (6.985915833344 44.3140579365634),2023-01-19-17:50:05,tjwlcyrbjvksrmsmhjew
paofrrjbzxdpxqdplilw,POINT (53.1779952932403 47.4943107457631),POINT (20.8484936329988 1.070484637199),2023-01-19-17:50:05,wetzjzscexukuhfrwjzy
eojbuhmwpvcnlasdxiur,POINT (16.6758513675429 3.2066463578213),POINT (97.0209959377865 15.9740963908787),2023-01-19-17:50:05,gtsmmhpkuunxjnrjonvi
kjxflxbpezxksahinzfh,POINT (20.5808993918528 29.9796477014738),POINT (86.5221284798346 47.4802629135986),2023-01-19-17:50:05,iislovfitbjfpvggaukf
cbbsegovsyxkpuubwhwa,POINT (64.9946459198115 4.7385883806766),POINT (74.7679995863445 16.9412388191513),2023-01-19-17:50:05,bbggykrfiolifoumtkac
jnfalntenpbdyyxpkpuf,POINT (20.95164236714 62.5304300591512),POINT (71.9177375606331 3.9110590452066),2023-01-19-17:50:05,ihldvefoqzxsowglnajm
afrzqeepaypgmgltchzh,POINT (82.6576706673294 62.2681758370084),POINT (84.1354615194872 98.297349653781),2023-01-19-17:50:05,nraxgpijzemvcauxxwvx
yxmrkoslogstcbpdhylv,POINT (44.6216604626119 94.6716558694002),POINT (65.836918225757 57.0742936493019),2023-01-19-17:50:05,yuucemmfqrqoebkchykq
lzqfsywrbikzwzbkduwp,POINT (89.2049024223886 88.1438077213777),POINT (17.0681415602555 24.8708118698312),2023-01-19-17:50:05,kdqsyodhdkumnupjbczk
xogjgasmlzvwueuwgdad,POINT (25.2626546474145 81.8138750383234),POINT (34.8263934780628 21.6625839533412),2023-01-19-17:50:05,demzkikxpcbsnhpfyzuj
qwhfxpybxtyglgqrwzvc,POINT (11.7367029060949 50.6611014349643),POINT (49.4436161615109 28.9320375209481),2023-01-19-17:50:05,ntmbcugdpodqhlkbwqvj
zscrmtfhqqnoljybcjvs,POINT (25.9201339827557 42.9253901080658),POINT (67.5421424519443 49.1369499694025),2023-01-19-17:50:05,zxexecdnnfulykhjlter
kogqzvtignadxcbpushe,POINT (36.1865959018949 83.743468037645),POINT (55.3375597395622 84.7451445447108),2023-01-19-17:50:05,nlxszabvocieretsimzp
plzdrfkmdhboiknyxmwx,POINT (80.1528875363816 51.8828221992543),POINT (82.3600861854404 13.7310455715634),2023-01-19-17:50:05,kafuutpgpbzcdvmbesad
owlhvcyyjehcrerkvdoi,POINT (86.7810381246811 11.5730596268987),POINT (93.534635320608 89.4938539969194),2023-01-19-17:50:05,incksyaenggacuzsjupi
civqlpkcrbdibgksojqv,POINT (18.2340122085652 21.0968240225851),POINT (63.8830322946318 25.9471932852899),2023-01-19-17:50:05,egxgihlenikrnooimdoh
dwdnkqivindifbvxwdpf,POINT (55.1213821276764 32.6373179824493),POINT (51.8381049528408 9.284920624717),2023-01-19-17:50:05,fsntlskljaiwgvtassjw
ncircvpulfilxaoknduo,POINT (71.7685214262338 48.9808300850978),POINT (66.8526665473278 17.9721788249262),2023-01-19-17:50:05,uovtgpexafmjoellskwe
aqxsfzpzhdkkuygsstkn,POINT (60.0454142657172 48.4047849599238),POINT (77.6836185166426 42.9824531457745),2023-01-19-17:50:05,nzpdigaitsulhkmywnpg
anacuuetfckysacizqbe,POINT (27.6939551520626 92.5788869022695),POINT (24.7806099008037 17.3797928941711),2023-01-19-17:50:05,eliapngzkrlobagygkiv
mgdldjfxfgmyfkcibttv,POINT (59.4262732164079 92.7973047618812),POINT (98.2911437561446 71.2133784754287),2023-01-19-17:50:05,rhiipqfoagrfopvpwgwk
ebzjycoergaaqzzqaqbm,POINT (69.1612017299064 57.1727434555397),POINT (84.6401593479987 95.8240693321641),2023-01-19-17:50:05,yadwzktqbcpzsjvengch
focftkjrzifaajomsxri,POINT (87.7120249297895 56.6784923211212),POINT (48.4004080198993 33.7116299568943),2023-01-19-17:50:05,cpffhufsybuxqpmykglx
slkjlubejyhvoddnuior,POINT (12.4542888962868 84.3965939196373),POINT (76.3564360821936 15.5303506232338),2023-01-19-17:50:05,uwsxmxhunbhzbxbourst
lnrrgrynqlunfvzvblpb,POINT (97.073845707093 60.8334957102743),POINT (34.5494376680797 85.4620621942219),2023-01-19-17:50:05,ycstjqkbtzeqkvayibct
cwglvvwbvcjmpdukhujf,POINT (90.2398141510392 25.6900530253928),POINT (30.6908795399039 60.4358969203085),2023-01-19-17:50:05,sanvjwacmbxbtfwvrbsi
dqyrivmiwqmzmhqomrhg,POINT (64.7825578838558 87.1505702765772),POINT (7.770702034618 74.4384840249399),2023-01-19-17:50:05,yyciytavlixfeyyaojyf
oryclypiyybguintbmej,POINT (60.2247913891644 93.6949081567317),POINT (63.9298246729447 36.4893338344596),2023-01-19-17:50:05,mkdbupxqhxvxadycocdh
dhdvwydxcskukrdvklqe,POINT (95.072581654014 51.8528501467762),POINT (13.752472069501 51.5424221778284),2023-01-19-17:50:05,skyehobejqxjyhtnzxpt
ydsouletjmdoepfyitiw,POINT (26.843461961795 98.797151734712),POINT (51.209105324223 91.0296831685486),2023-01-19-17:50:05,vbjzioxsclietmbpjtrl
jhelvbiegajgaccdjnvw,POINT (5.6331275009239 3.5289105566282),POINT (85.2307246539734 96.8357284814568),2023-01-19-17:50:05,ohdatpbtfriyzdzueasg
gphkiorasvpxqtadfohv,POINT (52.6125256800872 46.0856871331768),POINT (20.0648601964536 18.0567088350822),2023-01-19-17:50:05,cjnhiybchipzmvzhyxrw
uxjtrhomlqmzgkzdljgr,POINT (28.6022699551599 83.014393694129),POINT (94.2144839255514 40.6800941355686),2023-01-19-17:50:05,nvxydwysqcczgibyofnm
rtoaajakrrzkuhowwgql,POINT (10.8016836691066 93.7881105981913),POINT (52.8930850631223 67.5669207485718),2023-01-19-17:50:05,xrogszohbdaapzethsot
yqctdpdrbrckaczhutqg,POINT (98.217600784539 65.2437716323285),POINT (45.6641321687513 69.0227525686391),2023-01-19-17:50:05,jbiemjbtqpmlsjugojrn
xqhfkgbceelnxnxedssc,POINT (10.8192138770792 38.496629830932),POINT (76.7340235405496 22.7328561428386),2023-01-19-17:50:05,klmfedihssrjhjhznqgd
pykigutvcgyfitgmvbpp,POINT (42.125783682173 89.8564949154881),POINT (25.2252209920256 14.1722725743112),2023-01-19-17:50:05,jpjbxbezupqxwjegsenb
